axis_lat,axis_lon,r2,rmse
-12.0,64.0,0.001423342968775665,33.55995236427737
-12.0,66.0,0.0014334731620408991,33.55978213715297
-12.0,68.0,0.0014401245754759318,33.559670366754354
-12.0,70.0,0.0014433632734746071,33.559615943515425
-12.0,72.0,0.0014432625603354454,33.55961763590525
-12.0,74.0,0.00143990155633833,33.55967411437556
-12.0,76.0,0.0014333639991958025,33.559783971523096
-12.0,78.0,0.0014237372594054776,33.55994573865882
-12.0,80.0,0.0014111115566604049,33.56015789899925
-12.0,82.0,0.0013955793638825709,33.56041889770515
-12.0,84.0,0.0013772349854427324,33.560727148993045
-12.0,86.0,0.0013561742965635393,33.5610810405381
-12.0,88.0,0.0013324946316259911,33.561478935374346
-12.0,90.0,0.001306294810004771,33.561919171483815
-12.0,92.0,0.001277675289024116,33.56240005924928
-12.0,94.0,0.0012467384346103172,33.562919876929335
-12.0,96.0,0.0012135889010963519,33.563476864299616
-12.0,98.0,0.0011783341124009805,33.56406921459097
-12.0,100.0,0.0011410848373697435,33.56469506484628
-12.0,102.0,0.0011019558523865935,33.56535248481184
-12.0,104.0,0.0010610666844139693,33.56603946447857
-12.0,106.0,0.0010185424273331245,33.56675390039327
-12.0,108.0,0.000974514623785061,33.567493580870924
-12.0,110.0,0.0009291222036488245,33.56825617025736
-10.0,40.0,0.001100911928590076,33.565370023969734
-10.0,42.0,0.001153325643555303,33.56448940007247
-10.0,44.0,0.0012026770898190264,33.563660205462945
-10.0,46.0,0.001248773259632352,33.5628856869514
-10.0,48.0,0.001291459272695028,33.5621684507435
-10.0,50.0,0.0013306155492295302,33.56151050982444
-10.0,52.0,0.0013661547478429625,33.560913335315036
-10.0,54.0,0.0013980185886216523,33.56037790977623
-10.0,56.0,0.0014261746627562966,33.55990478075847
-10.0,58.0,0.0014506133109170039,33.55949411321315
-10.0,60.0,0.0014713446344983838,33.55914573968646
-10.0,62.0,0.0014883956874052195,33.55885920749267
-10.0,64.0,0.0015018078815982605,33.558633822306305
-10.0,66.0,0.0015116346273492676,33.558468687819186
-10.0,68.0,0.0015179392190547425,33.55836274127807
-10.0,70.0,0.00152079296942087,33.558314784853934
-10.0,72.0,0.0015202735886714613,33.558323512897694
-10.0,74.0,0.00151646380092052,33.55838753521308
-10.0,76.0,0.0015094501867357613,33.55850539653026
-10.0,78.0,0.0014993222389872995,33.5586755923961
-10.0,80.0,0.0014861716180548656,33.55889658171462
-10.0,82.0,0.0014700915921967983,33.55916679617582
-10.0,84.0,0.0014511766491487332,33.55948464680668
-10.0,86.0,0.0014295222656780515,33.559848527867295
-10.0,88.0,0.0014052248227395259,33.560256818299784
-10.0,90.0,0.0013783816549395311,33.5607078809198
-10.0,92.0,0.0013490912241315156,33.56120005952178
-10.0,94.0,0.0013174534080634404,33.56173167405078
-10.0,96.0,0.0012835698960047548,33.562301013976786
-10.0,98.0,0.0012475446841381244,33.56290632999297
-10.0,100.0,0.0012094846641830248,33.56354582414811
-10.0,102.0,0.001169500299141979,33.564217638515984
-10.0,104.0,0.001127706380216198,33.56491984250227
-10.0,106.0,0.001084222858767081,33.565650418891956
-10.0,108.0,0.0010391757466479135,33.56640724874992
-10.0,110.0,0.0009926980772918537,33.567188095302626
-8.0,40.0,0.0011753777463667792,33.56411888692195
-8.0,42.0,0.0012285542475863886,33.563225413670814
-8.0,44.0,0.001278510533045507,33.562386024918034
-8.0,46.0,0.0013250680837280093,33.561603724388775
-8.0,48.0,0.00136808615747952,33.56088088102607
-8.0,50.0,0.001407458758858171,33.560219279793856
-8.0,52.0,0.0014431114202458906,33.55962017567251
-8.0,54.0,0.00147499791020278,33.559084348897485
-8.0,56.0,0.0015030969651779191,33.55861215982453
-8.0,58.0,0.0015274091213303143,33.558203602129915
-8.0,60.0,0.001547953705148153,33.55785835335719
-8.0,62.0,0.0015647660253895745,33.55757582209374
-8.0,64.0,0.0015778947948499322,33.5573551912957
-8.0,66.0,0.001587399798720357,33.557195457477484
-8.0,68.0,0.0015933498167701732,33.55709546564239
-8.0,70.0,0.0015958207991182416,33.55705393995652
-8.0,72.0,0.0015948942897403562,33.55706951026291
-8.0,74.0,0.0015906560878446996,33.557140734600544
-8.0,76.0,0.001583195134585269,33.557266117937715
-8.0,78.0,0.0015726026110249869,33.55744412735596
-8.0,80.0,0.0015589712325868588,33.55767320393188
-8.0,82.0,0.0015423947252332093,33.55795177156471
-8.0,84.0,0.001522967469108072,33.55827824298896
-8.0,86.0,0.0015007842962434514,33.55865102319739
-8.0,88.0,0.001475940429990552,33.559068510481595
-8.0,90.0,0.0014485315550519795,33.559529095277234
-8.0,92.0,0.0014186540082072874,33.560031156980706
-8.0,94.0,0.0013864050810321604,33.5605730588835
-8.0,96.0,0.001351883426999878,33.561153141352605
-8.0,98.0,0.0013151895663177093,33.561769713368896
-8.0,100.0,0.0012764264826004013,33.562421042522935
-8.0,102.0,0.0012357003060171623,33.563105343558696
-8.0,104.0,0.0011931210777947898,33.56382076555156
-8.0,106.0,0.0011488035908987504,33.564565377807874
-8.0,108.0,0.001102868301282145,33.565337154580696
-8.0,110.0,0.001055442303270815,33.56613395871009
-6.0,40.0,0.0012484109919498332,33.56289177392651
-6.0,42.0,0.0013021720545479676,33.561988445697665
-6.0,44.0,0.0013525711092204906,33.561141586025
-6.0,46.0,0.0013994441620793774,33.56035395488632
-6.0,48.0,0.001442664436987262,33.559627686805264
-6.0,50.0,0.0014821391801779216,33.558964344436184
-6.0,52.0,0.0015178063206567893,33.558364974594355
-6.0,54.0,0.0015496310970148919,33.55783016487156
-6.0,56.0,0.0015776027410558946,33.55736009931613
-6.0,58.0,0.0016017312892369073,33.55695461198224
-6.0,60.0,0.0016220445751294887,33.556613237452
-6.0,62.0,0.0016385854403747624,33.55633525769811
-6.0,64.0,0.0016514091881413284,33.556119744881364
-6.0,66.0,0.0016605812919591179,33.5559655998644
-6.0,68.0,0.0016661753638759214,33.55587158637347
-6.0,70.0,0.0016682713790000525,33.55583636085595
-6.0,72.0,0.001666954148410893,33.55585849816675
-6.0,74.0,0.0016623120288833393,33.555936513276826
-6.0,76.0,0.0016544358556263017,33.5560688792346
-6.0,78.0,0.0016434180830330325,33.55625404163192
-6.0,80.0,0.0016293521180633652,33.55649042983223
-6.0,82.0,0.0016123318311229706,33.55677646521541
-6.0,84.0,0.0015924512300024007,33.55711056668121
-6.0,86.0,0.0015698042834580983,33.557491153637194
-6.0,88.0,0.0015444848822178114,33.55791664667627
-6.0,90.0,0.0015165869265004739,33.55838546612736
-6.0,92.0,0.0014862045304652183,33.55889602864056
-6.0,94.0,0.0014534323352702883,33.55944674194678
-6.0,96.0,0.0014183659235983415,33.56003599791219
-6.0,98.0,0.001381102329533146,33.56066216399069
-6.0,100.0,0.0013417406384966801,33.5613235731635
-6.0,102.0,0.0013003826725735967,33.562018512444865
-6.0,104.0,0.0012571337568771934,33.5627452100273
-6.0,106.0,0.001212103562659883,33.563501821138814
-6.0,108.0,0.0011654070225461943,33.56428641269028
-6.0,110.0,0.0011171653125608971,33.56509694680265
-4.0,40.0,0.0013197235895185955,33.561693528163275
-4.0,42.0,0.0013739026208654526,33.56078314435434
-4.0,44.0,0.0014245942672794776,33.55993133758351
-4.0,46.0,0.0014716488902021263,33.55914062688262
-4.0,48.0,0.0015149533282525773,33.55841291820946
-4.0,50.0,0.001554427574268158,33.55774956018285
-4.0,52.0,0.001590021349863413,33.5571514015622
-4.0,54.0,0.0016217106821651006,33.55661884871178
-4.0,56.0,0.0016494945670560979,33.556151921630146
-4.0,58.0,0.0016733917840783263,33.5557503074479
-4.0,60.0,0.001693437910800788,33.55541341058762
-4.0,62.0,0.0017096825692810569,33.555140399035245
-4.0,64.0,0.001722186924434821,33.55493024638758
-4.0,66.0,0.0017310214436374594,33.55478176951692
-4.0,68.0,0.0017362639185819484,33.55469366183381
-4.0,70.0,0.0017379977441216443,33.554664522234724
-4.0,72.0,0.0017363104442543742,33.554692879898816
-4.0,74.0,0.0017312924323273915,33.55477721514973
-4.0,76.0,0.0017230359906772463,33.55491597663009
-4.0,78.0,0.0017116344540304418,33.55510759505144
-4.0,80.0,0.0016971815808778379,33.55535049378448
-4.0,82.0,0.001679771097484184,33.555643096547186
-4.0,84.0,0.001659496400059468,33.555983832433746
-4.0,86.0,0.0016364504017604142,33.556371138508496
-4.0,88.0,0.001610725512503186,33.55680346016682
-4.0,90.0,0.0015824137409473638,33.55727924944201
-4.0,92.0,0.001551606909398151,33.55779696141386
-4.0,94.0,0.0015183969737152525,33.55835504885208
-4.0,96.0,0.0014828764415235618,33.55895195520773
-4.0,98.0,0.0014451388831216994,33.55958610604696
-4.0,100.0,0.0014052795303582943,33.560255899007096
-4.0,102.0,0.0013633959594320233,33.56095969234332
-4.0,104.0,0.0013195888539850875,33.56169579212735
-4.0,106.0,0.0012739628449827123,33.56246243815743
-4.0,108.0,0.0012266274236674146,33.56325778864239
-4.0,110.0,0.0011776979232873686,33.56407990373237
-2.0,40.0,0.0013890587347635819,33.560528467962875
-2.0,42.0,0.0014435011306819234,33.55961362695424
-2.0,44.0,0.0014943472246241596,33.55875919508603
-2.0,46.0,0.001541461384193421,33.55796745625984
-2.0,48.0,0.0015847435594597004,33.55724009627749
-2.0,50.0,0.0016241258688800553,33.556578260114286
-2.0,52.0,0.0016595691210781194,33.55598261029292
-2.0,54.0,0.0016910593707401,33.55545338470506
-2.0,56.0,0.0017186045867405575,33.55499045256568
-2.0,58.0,0.0017422314918391635,33.55459336750047
-2.0,60.0,0.0017619826165414798,33.55426141704787
-2.0,62.0,0.0017779135952098457,33.553993668101064
-2.0,64.0,0.0017900907203904914,33.55378900801947
-2.0,66.0,0.0017985887615138418,33.55364618130384
-2.0,68.0,0.0018034890464517783,33.553563821858674
-2.0,70.0,0.0018048777986907627,33.55354048096208
-2.0,72.0,0.0018028447187945496,33.55357465113199
-2.0,74.0,0.0017974817961716738,33.55366478612282
-2.0,76.0,0.0017888823356414507,33.55380931731227
-2.0,78.0,0.001777140182684267,33.55400666674851
-2.0,80.0,0.001762349131370744,33.55425525712643
-2.0,82.0,0.0017446024995783072,33.554553518951174
-2.0,84.0,0.0017239928571106677,33.55489989513086
-2.0,86.0,0.001700611893566184,33.555292843219284
-2.0,88.0,0.0016745504141936207,33.55573083550665
-2.0,90.0,0.0016458984534049037,33.55621235713185
-2.0,92.0,0.0016147454970557584,33.55673590236608
-2.0,94.0,0.0015811808059628119,33.55729996919463
-2.0,96.0,0.0015452938344018285,33.55790305230224
-2.0,98.0,0.001507174738435424,33.558543634548926
-2.0,100.0,0.001466914969870503,33.55922017700738
-2.0,102.0,0.0014246079523616562,33.55993110762069
-2.0,104.0,0.0013803498366730116,33.56067480853105
-2.0,106.0,0.0013342403323065577,33.56144960212684
-2.0,108.0,0.0012863836126026928,33.56225373585704
-2.0,110.0,0.0012368892899403683,33.56308536586999
0.0,40.0,0.0014561890798181487,33.55940041717401
0.0,42.0,0.0015107523016916202,33.558483514978136
0.0,44.0,0.001561626623679202,33.557628579961516
0.0,46.0,0.001608689918264239,33.55683766926878
0.0,48.0,0.0016518546183029725,33.55611225906446
0.0,50.0,0.0016910642464196268,33.555453302763674
0.0,52.0,0.0017262899147709732,33.55486128978342
0.0,54.0,0.0017575268868154081,33.55433630327269
0.0,56.0,0.001784791272958497,33.55387807561104
0.0,58.0,0.0018081169137945663,33.55348604077022
0.0,60.0,0.0018275524885901229,33.5531593829036
0.0,62.0,0.0018431588729177495,33.552897080758896
0.0,64.0,0.0018550067579404805,33.552697947701816
0.0,66.0,0.0018631745347357231,33.552560667291544
0.0,68.0,0.0018677464399946553,33.55248382446784
0.0,70.0,0.001868810954233191,33.55246593249703
0.0,72.0,0.0018664594400444878,33.55250545588539
0.0,74.0,0.0018607850056212571,33.552600829507064
0.0,76.0,0.0018518815775756536,33.552750474214214
0.0,78.0,0.001839843166708155,33.55295280920368
0.0,80.0,0.0018247633106670547,33.55320626140954
0.0,82.0,0.0018067346782023597,33.553509272178616
0.0,84.0,0.0017858488208097878,33.55386030146737
0.0,86.0,0.0017621960588767305,33.55425782977701
0.0,88.0,0.0017358654908717908,33.55470035801937
0.0,90.0,0.0017069451155901083,33.55518640548165
0.0,92.0,0.0016755220589320663,33.5557145060335
0.0,94.0,0.0016416828980772014,33.556283202696676
0.0,96.0,0.001605514077195891,33.55689104067605
0.0,98.0,0.001567102409990917,33.55753655893144
0.0,100.0,0.0015265356653295648,33.558218280353515
0.0,102.0,0.0014839032329918567,33.558934700594065
0.0,104.0,0.0014392968671146367,33.55968427559182
0.0,106.0,0.0013928115051698997,33.560465407830456
0.0,108.0,0.0013445461603117659,33.561276431365656
0.0,110.0,0.0012946048845472458,33.562115595664324
2.0,40.0,0.0015209146993203637,33.55831273921775
2.0,42.0,0.001575468117686163,33.55739597205246
2.0,44.0,0.001626256060405229,33.556542460983614
2.0,46.0,0.0016731692782449015,33.555754046880324
2.0,48.0,0.0017161319583800516,33.55503200846867
2.0,50.0,0.0017550982295041484,33.55437712097822
2.0,52.0,0.0017900486677165928,33.55378971479794
2.0,54.0,0.0018209868881462477,33.553269732711605
2.0,56.0,0.00184793628807145,33.55281678460494
2.0,58.0,0.001870936989887606,33.552430198829136
2.0,60.0,0.0018900430169815907,33.55210906966259
2.0,62.0,0.0019053197226226448,33.55185230053029
2.0,64.0,0.0019168414813249823,33.5516586428195
2.0,66.0,0.0019246896437007388,33.55152673027274
2.0,68.0,0.0019289507493619462,33.551455109047566
2.0,70.0,0.001929714987744302,33.55144226361201
2.0,72.0,0.0019270748935321658,33.55148663869825
2.0,74.0,0.0019211242614006752,33.551586657570546
2.0,76.0,0.0019119572638582882,33.55174073687915
2.0,78.0,0.0018996677557923114,33.551947298375474
2.0,80.0,0.0018843487497639533,33.55220477775614
2.0,82.0,0.0018660920469600883,33.55251163088945
2.0,84.0,0.0018449880098794225,33.55286633765831
2.0,86.0,0.0018211254641831154,33.553267403630734
2.0,88.0,0.0017945917186033,33.5537133597449
2.0,90.0,0.001765472693288861,33.55420276017051
2.0,92.0,0.001733853148429998,33.554734178483955
2.0,94.0,0.0016998170064065343,33.5553062022709
2.0,96.0,0.0016634477619833499,33.555917426248904
2.0,98.0,0.001624828976241055,33.55656644398273
2.0,100.0,0.001584044850916011,33.55725183824863
2.0,102.0,0.0015411808806308214,33.55797217009041
2.0,104.0,0.0014963245810744041,33.55872596660023
2.0,106.0,0.0014495662915359198,33.55951170745136
2.0,108.0,0.001401000050250012,33.56032781020927
2.0,110.0,0.0013507245407435864,33.561172614451884
4.0,40.0,0.0015830609210385482,33.55726837342837
4.0,42.0,0.0016374854686724838,33.55635374349319
4.0,44.0,0.0016880835621257972,33.55550339654447
4.0,46.0,0.001734758104171008,33.55471896933542
4.0,48.0,0.0017774442319480332,33.55400155663122
4.0,50.0,0.0018161058273108432,33.55335176977532
4.0,52.0,0.0018507320541598649,33.552769794824314
4.0,54.0,0.0018813340010948032,33.55225544893246
4.0,56.0,0.0019079414892938518,33.55180823397647
4.0,58.0,0.0019306000889173225,33.551427386690044
4.0,60.0,0.0019493683729109312,33.55111192482036
4.0,62.0,0.0019643154249279204,33.55086068902285
4.0,64.0,0.0019755186081980014,33.55067238037727
4.0,66.0,0.0019830615943779994,33.55054559353938
4.0,68.0,0.0019870326455369014,33.55047884564144
4.0,70.0,0.0019875231382041614,33.550470601126385
4.0,72.0,0.001984626315588267,33.55051929274785
4.0,74.0,0.0019784362524244425,33.55062333899656
4.0,76.0,0.001969047016176617,33.550781158225796
4.0,78.0,0.001956552008325785,33.550991179748976
4.0,80.0,0.0019410434700181112,33.55125185217346
4.0,82.0,0.001922612137293167,33.55156164921862
4.0,84.0,0.0019013470323200332,33.55191907324648
4.0,86.0,0.001877335378449474,33.55232265670978
4.0,88.0,0.0018506626283563143,33.55277096169787
4.0,90.0,0.0018214125960297478,33.55326257773601
4.0,92.0,0.001789667684826246,33.553796117969206
4.0,94.0,0.0017555092051904087,33.55437021383822
4.0,96.0,0.001719017776924181,33.55498350833424
4.0,98.0,0.001680273812053823,33.55563464789899
4.0,100.0,0.0016393580753288894,33.55632227302032
4.0,102.0,0.0015963523202299212,33.55704500755952
4.0,104.0,0.0015513399989581789,33.55780144683634
4.0,106.0,0.001504407045293643,33.558590144490886
4.0,108.0,0.0014556427293148655,33.55940959813963
4.0,110.0,0.0014051405828013896,33.5602582338459
6.0,40.0,0.0016424760915213499,33.55626987249815
6.0,42.0,0.001696663765473616,33.55535919629178
6.0,44.0,0.001746979077344557,33.55451357674124
6.0,46.0,0.0017933362799340546,33.5537344599191
6.0,48.0,0.0018356806020138894,33.553022771018014
6.0,50.0,0.0018739847905200335,33.55237897238967
6.0,52.0,0.0019082457017283172,33.55180312078178
6.0,54.0,0.0019384810133357133,33.55129492256212
6.0,56.0,0.0019647261117943238,33.55085378601353
6.0,58.0,0.001987031193538713,33.550478870047556
6.0,60.0,0.002005458605198185,33.550169128912565
6.0,62.0,0.002020080436558991,33.549923352662475
6.0,64.0,0.0020309763708672435,33.5497402033067
6.0,66.0,0.002038231789915246,33.5496182466824
6.0,68.0,0.0020419361259866875,33.54955598018064
6.0,70.0,0.0020421814489459678,33.549551856521965
6.0,72.0,0.0020390612742752223,33.54960430381891
6.0,74.0,0.002032669576456092,33.549711742186986
6.0,76.0,0.0020230999915629155,33.54987259717452
6.0,78.0,0.0020104451930580414,33.55008531028024
6.0,80.0,0.0019947964254122263,33.55034834681649
6.0,82.0,0.0019762431811645165,33.55066020136008
6.0,84.0,0.001954873008263358,33.551019401011644
6.0,86.0,0.0019307714359189099,33.5514245066615
6.0,88.0,0.001904022008643591,33.55187411243574
6.0,90.0,0.0018747064196299457,33.55236684347139
6.0,92.0,0.0018429047360452033,33.55290135214564
6.0,94.0,0.0018086957101950407,33.55347631286114
6.0,96.0,0.0017721571717704832,33.55409041546811
6.0,98.0,0.0017333664975394125,33.55474235738461
6.0,100.0,0.0016924011558477892,33.55543083445988
6.0,102.0,0.0016493393241279186,33.55615453061118
6.0,104.0,0.0016042605782519148,33.556912106254266
6.0,106.0,0.0015572466530089368,33.557702185539824
6.0,108.0,0.00150838227315242,33.55852334240575
6.0,110.0,0.0014577560543830304,33.559374085456305
8.0,40.0,0.0016990293347602936,33.55531944005174
8.0,42.0,0.0017528825826818029,33.554414358637864
8.0,44.0,0.0018028320268701492,33.553574864446276
8.0,46.0,0.0018488024144629467,33.55280222721059
8.0,48.0,0.001890748173271617,33.55209721751906
8.0,50.0,0.0019286500094050085,33.551460163929384
8.0,52.0,0.0019625115717891717,33.55089100897982
8.0,54.0,0.0019923562493759928,33.550389362988405
8.0,56.0,0.002018224150189596,33.549954554811556
8.0,58.0,0.00204016929660944,33.54958567898113
8.0,60.0,0.0020582570586218374,33.54928163885225
8.0,62.0,0.0020725618362589238,33.54904118557081
8.0,64.0,0.002083164993974096,33.5488629528125
8.0,66.0,0.002090153043149967,33.5487454873553
8.0,68.0,0.0020936160640583346,33.54868727562995
8.0,70.0,0.0020936463551789464,33.54868676645025
8.0,72.0,0.002090337295603928,33.54874239016221
8.0,74.0,0.0020837824050656817,33.54885257447105
8.0,76.0,0.0020740745857390497,33.54901575721204
8.0,78.0,0.0020613055302000083,33.54923039632713
8.0,80.0,0.0020455652806030677,33.54949497729833
8.0,82.0,0.00202694192515962,33.54980801827157
8.0,84.0,0.0020055214192290505,33.55016807308445
8.0,86.0,0.001981387519697231,33.55057373238812
8.0,88.0,0.0019546218227514123,33.55102362302988
8.0,90.0,0.0019253038965868496,33.551516405838754
8.0,92.0,0.0018935115019917959,33.55205077193314
8.0,94.0,0.001859320895086114,33.55262543764669
8.0,96.0,0.001822807207736421,33.553239138148285
8.0,98.0,0.0017840449022915594,33.553890619812655
8.0,100.0,0.0017431082982801716,33.554578631381716
8.0,102.0,0.0017000721695432652,33.555301913942664
8.0,104.0,0.0016550124109411257,33.55605918973763
8.0,106.0,0.0016080067742253457,33.556849149812265
8.0,108.0,0.0015591356729134365,33.55767044050629
8.0,110.0,0.001508483055961185,33.55852164878996
10.0,40.0,0.001752608350369278,33.554418967568786
10.0,42.0,0.0018060393720883416,33.553520958270326
10.0,44.0,0.001855548953742403,33.55268883472996
10.0,46.0,0.0019010714472127432,33.55192370525783
10.0,48.0,0.001942569569934549,33.55122620109248
10.0,50.0,0.0019800310785189623,33.55059653224563
10.0,52.0,0.0020134655232965093,33.550034542006486
10.0,54.0,0.002042901143789022,33.54953975909492
10.0,56.0,0.002068381949472564,33.54911144671493
10.0,58.0,0.0020899650163914707,33.5487486479923
10.0,60.0,0.0021077180184320143,33.548450227477794
10.0,62.0,0.002121717002311674,33.54821490856135
10.0,64.0,0.0021320444075658695,33.54804130677381
10.0,66.0,0.002138787326799396,33.54792795905388
10.0,68.0,0.0021420359970495406,33.547873349132765
10.0,70.0,0.0021418825100368855,33.54787592924078
10.0,72.0,0.002138419727148788,33.54793413837286
10.0,74.0,0.002131740384003211,33.548046417366955
10.0,76.0,0.002121936369160582,33.5482112210542
10.0,78.0,0.0021090981618616667,33.54842702773469
10.0,80.0,0.0020933144143739923,33.5486923462209
10.0,82.0,0.0020746716655555275,33.54900572067393
10.0,84.0,0.0020532541734548104,33.549365733437085
10.0,86.0,0.0020291438560989805,33.549771006049426
10.0,88.0,0.0020024203310147204,33.550220198598275
10.0,90.0,0.0019731610454127857,33.55071200754644
10.0,92.0,0.0019414414903357047,33.551245162147204
10.0,94.0,0.001907335493354978,33.55181841953815
10.0,96.0,0.0018709155856146964,33.5524305585849
10.0,98.0,0.0018322534401293833,33.55308037252701
10.0,100.0,0.0017914203791974392,33.55376666046236
10.0,102.0,0.001748487949642774,33.55448821769194
10.0,104.0,0.0017035285652555743,33.555243824936134
10.0,106.0,0.0016566162162865439,33.5560322364252
10.0,108.0,0.0016078272461245158,33.556852166862264
10.0,110.0,0.0015572411953195253,33.55770227725641
12.0,40.0,0.0018031172874558576,33.55357007004623
12.0,42.0,0.0018560472783866189,33.55268045912171
12.0,44.0,0.0019050512992894175,33.55185681217613
12.0,46.0,0.0019500724008345571,33.55110009129054
12.0,48.0,0.001991080679018875,33.55041080364005
12.0,50.0,0.0020280700423980225,33.549789055771946
12.0,52.0,0.0020610550706502417,33.54923460636762
12.0,54.0,0.0020900680190721888,33.54874691656812
12.0,56.0,0.002115156008990371,33.54832519718868
12.0,58.0,0.002136378431250141,33.54796845236324
12.0,60.0,0.002153804579043239,33.54767551934307
12.0,62.0,0.0021675115173634962,33.547445104325014
12.0,64.0,0.0021775821892244807,33.54727581430502
12.0,66.0,0.0021841037532774887,33.54716618504555
12.0,68.0,0.0021871661434548217,33.54711470531296
12.0,70.0,0.0021868608384932875,33.54711983758798
12.0,72.0,0.0021832798274807885,33.54718003548129
12.0,74.0,0.0021765147567184284,33.547293758100665
12.0,76.0,0.002166656243001719,33.54745948161974
12.0,78.0,0.0021537933387761887,33.54767570829245
12.0,80.0,0.002138013135339567,33.547940973145394
12.0,82.0,0.002119400491270129,33.5482538485636
12.0,84.0,0.00209803787443974,33.548612946965264
12.0,86.0,0.0020740053072616504,33.54901692173971
12.0,88.0,0.002047380406156374,33.54946446660004
12.0,90.0,0.002018238507567327,33.54995431347981
12.0,92.0,0.0019866528741623313,33.55048522908067
12.0,94.0,0.0019526949761025092,33.55105601015758
12.0,96.0,0.001916434843437398,33.55166547760781
12.0,98.0,0.0018779414867419186,33.55231246941277
12.0,100.0,0.001837283384067523,33.55299583246527
12.0,102.0,0.001794529033098291,33.553714413301314
12.0,104.0,0.0017497475680655628,33.55446704774411
12.0,106.0,0.001703009441478831,33.55525254945993
12.0,108.0,0.001654387171033167,33.556069697420014
12.0,110.0,0.0016039561521268286,33.55691722226165
14.0,40.0,0.0018504747213669015,33.55277411994265
14.0,42.0,0.0019028330801370563,33.55189409586849
14.0,44.0,0.0019512733241232594,33.55107990577253
14.0,46.0,0.001995746295779255,33.55033238072274
14.0,48.0,0.002036228569949672,33.54965191892994
14.0,50.0,0.002072719329513917,33.54903853821004
14.0,52.0,0.002105237339456445,33.54849192680994
14.0,54.0,0.0021338180689595143,33.54801149176081
14.0,56.0,0.002158510997555485,33.54759640415077
14.0,58.0,0.002179377129489013,33.547245640908365
14.0,60.0,0.0021964867304014035,33.54695802285759
14.0,62.0,0.0022099172921867805,33.5467322489439
14.0,64.0,0.0022197517253147447,33.54656692664133
14.0,66.0,0.0022260767728909947,33.54646059863551
14.0,68.0,0.0022289816370757443,33.54641176593876
14.0,70.0,0.0022285568059755567,33.546418907636216
14.0,72.0,0.002224893067601874,33.546480497487416
14.0,74.0,0.002218080696748781,33.54659501762041
14.0,76.0,0.002208208800524747,33.54676096955798
14.0,78.0,0.0021953648086370237,33.5469768828091
14.0,80.0,0.002179634095250571,33.54724132124716
14.0,82.0,0.0021610997202016202,33.54755288748013
14.0,84.0,0.0021398422784923987,33.54791022539899
14.0,86.0,0.002115939848223114,33.54831202106981
14.0,88.0,0.0020894680283970457,33.54875700211374
14.0,90.0,0.0020605000593166833,33.549243935697305
14.0,92.0,0.0020291070195375127,33.54977162523494
14.0,94.0,0.0019953580945485383,33.550338905884836
14.0,96.0,0.001959320913459628,33.55094463890131
14.0,98.0,0.0019210619510136029,33.55158770488873
14.0,100.0,0.001880646993154822,33.552266995987296
14.0,102.0,0.0018381416651892524,33.552981407007074
14.0,104.0,0.001793612022234492,33.55372982551577
14.0,106.0,0.0017471252021536987,33.554511120877365
14.0,108.0,0.001698750141504446,33.555324132233004
14.0,110.0,0.0016485583551456573,33.5561676554138
16.0,40.0,0.0018946117528525486,33.55203227907524
16.0,42.0,0.0019463352716236892,33.55116290612343
16.0,44.0,0.001994160185924354,33.55035904117609
16.0,46.0,0.0020380442350734773,33.5496213993047
16.0,48.0,0.0020779695953569988,33.54895028448344
16.0,50.0,0.0021139398762388684,33.54834564003078
16.0,52.0,0.0021459772191069204,33.54780709734456
16.0,54.0,0.002174119543574493,33.54733402217138
16.0,56.0,0.0021984179738187004,33.54692555786205
16.0,58.0,0.0022189344664916844,33.546580665248726
16.0,60.0,0.0022357396525096718,33.54629815893466
16.0,62.0,0.002248910897441725,33.54607673991548
16.0,64.0,0.0022585305792205412,33.54591502455153
16.0,66.0,0.002264684577307996,33.54581156998862
16.0,68.0,0.002267460964115342,33.54576489618043
16.0,70.0,0.0022669488872155696,33.545773504704464
16.0,72.0,0.0022632376295069756,33.54583589458651
16.0,74.0,0.00225641583384506,33.545950575359655
16.0,76.0,0.0022465708785766036,33.54611607758559
16.0,78.0,0.002233788390787028,33.54633096105943
16.0,80.0,0.0022181518847538273,33.54659382090839
16.0,82.0,0.0021997425140328764,33.54690329177854
16.0,84.0,0.0021786389266784667,33.5472580502863
16.0,86.0,0.0021549172142717454,33.547656815891486
16.0,88.0,0.00212865094664616,33.54809835032837
16.0,90.0,0.002099911285407985,33.54858145571094
16.0,92.0,0.0020687671705448274,33.54910497140856
16.0,94.0,0.002035285575553103,33.549667769769016
16.0,96.0,0.001999531827576062,33.55026875074823
16.0,98.0,0.0019615699900418226,33.55090683548909
16.0,100.0,0.001921463306165716,33.55158095887725
16.0,102.0,0.0018792747024636292,33.552290061088534
16.0,104.0,0.00183506735206862,33.5530330781317
16.0,106.0,0.00178890529814546,33.55380893138214
16.0,108.0,0.0017408541380430353,33.55461651609599
16.0,110.0,0.001690981768969868,33.555454688891786
18.0,40.0,0.0019354702428444615,33.551345528246536
18.0,42.0,0.0019865022952849642,33.550487760106044
18.0,44.0,0.002033666180337068,33.54969499024518
18.0,46.0,0.0020769256624636467,33.54896783236921
18.0,48.0,0.0021162676733763597,33.54830651041889
18.0,50.0,0.0021516994385178956,33.54771090682781
18.0,52.0,0.002183245707555237,33.54718060904719
