n,spherical_r2,spherical_axis_lat,spherical_axis_lon,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon
81,0.006018659287702621,62.74288915261201,-163.3542706719752,0.007080789720559699,-76.0,8.0
81,0.021821384041414205,42.36529470030268,-161.5583400499849,0.020358525848918063,52.0,-172.0
81,0.02905201831229831,52.490156905199356,-163.30522602376834,0.030466034145086973,-56.0,16.0
81,0.07082310792055457,54.928044275395585,-142.50503364894328,0.07291273062064874,-56.0,32.0
81,0.0030878606358537564,22.328807952186295,-137.37462561784145,0.002786634305615099,-12.0,48.0
81,0.050963875038523065,0.6717374524078136,-174.39304684896916,0.054024673474281526,-4.0,176.0
81,0.022492350664906402,58.97072162272395,-168.00818618419623,0.024334507761313517,-64.0,12.0
81,0.04071934059047333,55.73636910270273,-127.23914811313118,0.038481525531598226,-64.0,56.0
81,0.018185460767329298,33.59443803187636,175.76679585100578,0.01868212216906384,28.0,172.0
81,0.018534088941404736,-30.833457106356015,177.32483189018575,0.024812778419763926,-56.0,-176.0
81,0.02939075687279591,75.57513107440563,-124.94199234630493,0.03290373057708962,-80.0,44.0
81,0.0051209105956980805,73.30125503420486,-86.36875218309463,0.00726687622096478,-40.0,136.0
81,0.017790433834300012,47.79908628634179,-125.51852790858074,0.020365621105978504,-52.0,56.0
81,0.017637713127394927,56.345463847051185,-43.96222400959614,0.025516593885046124,-40.0,140.0
81,0.023743717863336622,11.541526613465571,-168.39649252622522,0.026564605716581147,-4.0,176.0
81,0.04133540307534278,30.441711903950704,-169.24021953434232,0.04059293178504497,28.0,-180.0
81,0.028335544041594773,-0.022104473048629263,-138.0375898718556,0.022208446334835652,-8.0,-160.0
81,0.013038999854418476,82.18748098933298,175.88218972477586,0.016409456433920555,-80.0,-80.0
81,0.05228133167358984,79.31231718506054,-178.18496604662414,0.056307877541878826,-84.0,-12.0
81,0.03654919666369605,51.989697821352955,-135.6943842229591,0.036525180226194776,-56.0,44.0
81,0.028159130860453407,79.14703384748678,48.02089630024779,0.034202543584453626,-80.0,-84.0
81,0.0036594959348159595,15.562723494503487,-153.33262496693493,0.004217331521069512,12.0,8.0
81,0.05614454072777897,76.67370785512793,-96.06850176414689,0.0580890334964449,-80.0,88.0
81,0.028483760709134387,78.42374799752736,-120.58539982221758,0.03211270581215264,-84.0,48.0
81,0.033330889414677545,61.651465368019586,-145.73038899962117,0.03397049437165578,-68.0,28.0
81,0.028454016990493214,33.02795039051914,-159.51942783270394,0.03033567548552374,-36.0,20.0
81,0.04138138522016199,51.16664863599188,-153.00930632868557,0.04512578319810512,-52.0,24.0
81,0.01522600673666763,40.394095207450185,-159.5217011522774,0.0163402031052996,-44.0,12.0
81,0.01754720652984121,48.80199171839149,-177.07378923452606,0.01728558237115263,-52.0,-4.0
81,0.06003784006430768,79.63429772097976,-107.34850277720102,0.06398801184218927,-84.0,56.0
81,0.005974416540935112,30.274949550620683,-160.89051394272417,0.0058089386092323725,-4.0,172.0
81,0.02435665918779506,39.587459028748796,-146.1234186614155,0.02377934767647938,-44.0,28.0
81,0.04054051928724711,41.983876844073414,-134.14077768511288,0.041444591997861435,-48.0,48.0
81,0.018944452892523334,52.98929742464828,-166.1198762267672,0.02054980618304214,-56.0,8.0
81,0.019728495064166407,51.348517905453186,-143.19473378106622,0.018364830090468742,-60.0,28.0
81,0.03163607655152478,50.16616157118074,-136.75973916315135,0.029850110910008665,-60.0,40.0
81,0.008824936089061652,62.72840803037901,-148.2148780408315,0.009514011467260053,-76.0,12.0
81,0.017223633783812864,32.623304181737716,-171.23501997327594,0.01854984310823138,-28.0,0.0
81,0.03588912141498324,52.031526823681645,-141.55532165552643,0.035321952084241826,-60.0,36.0
81,0.023049493137655253,74.63982598518567,-139.94402807280738,0.02508569827296736,-80.0,28.0
81,0.02226659577706036,58.88984050857067,-156.3295145921224,0.02390146578026109,-64.0,16.0
81,0.026273441672647557,53.59232979913175,-138.26760840770837,0.02753891618453619,-60.0,44.0
81,0.01261373870379956,39.8478512729858,177.3661754645146,0.012465407181843524,-36.0,-8.0
81,0.03238651039802842,55.57915096679551,-164.58250760473663,0.034079498821416254,-60.0,12.0
81,0.029300403839475964,60.090764669374785,-152.123508166198,0.032934697776058064,64.0,-156.0
