mode,spherical_r2,spherical_axis_lat,spherical_axis_lon,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon
within_cells,0.00773841858179336,63.685740838741424,-86.36812074628519,0.007689569584235945,-60.0,88.0
within_cells,0.006156368672941337,68.44137805060973,-93.6825381458764,0.005980825419674818,-64.0,84.0
within_cells,0.011428101679305303,64.66561975125023,-73.35468706428168,0.011104015414403534,-60.0,100.0
within_cells,0.011490448700724576,60.773662165119504,-71.03847064985128,0.011302525724917634,-56.0,104.0
within_cells,0.007143447831200689,65.0762663216536,-84.74615369102432,0.007140943820350021,-60.0,92.0
within_cells,0.010398022100973958,63.760705746677196,-83.29079677357743,0.010282390807267783,-60.0,96.0
within_cells,0.00885724643181185,61.60446059107703,-67.9426521945273,0.008575794001437265,-56.0,104.0
within_cells,0.009363977088949649,62.84029142225488,-69.83116716474812,0.009011919794171264,-60.0,100.0
within_cells,0.00919984699051768,64.20239787843931,-68.82845717458162,0.008922072228445432,-60.0,104.0
within_cells,0.008468863008758598,67.69380975277073,-90.40211570470589,0.008124016396280909,-64.0,84.0
within_cells,0.010345909763416983,67.46807911987302,-98.11936349112432,0.009942851524755603,-64.0,84.0
within_cells,0.00928760385437899,65.78158539941604,-79.59467849060287,0.008821428902825557,-60.0,96.0
within_cells,0.007568890232358405,67.97172292077434,-79.23915253633852,0.007357122614262246,-64.0,92.0
within_cells,0.007950820034536288,65.3321331944624,-68.11052009057495,0.007673994537171103,-60.0,100.0
within_cells,0.00812085418959163,65.45979881238114,-63.18950493364582,0.0075163597956655614,-64.0,104.0
within_cells,0.009658892066522595,67.46046378583225,-88.06985838120423,0.009451605682631925,-60.0,92.0
within_cells,0.009536172680941868,68.6216525817902,-102.42269748939962,0.009293193168566471,-64.0,80.0
within_cells,0.012743904392419458,63.20961380757322,-80.85587093550104,0.012604384091903675,-60.0,96.0
within_cells,0.008577713394941178,67.21609130540219,-89.65259364487746,0.008338259149029859,-64.0,88.0
within_cells,0.007130670074433243,68.42407609985386,-81.25375097948171,0.006887320953170795,-64.0,92.0
within_cells,0.008177692496392663,66.39701282636297,-77.02406153050698,0.007862404241096965,-64.0,96.0
within_cells,0.012123436996515413,61.983424327140206,-87.1011464294742,0.012108868998333744,-56.0,92.0
within_cells,0.012554646136256897,62.26356876493852,-77.30323233227959,0.012402543724509774,-56.0,100.0
within_cells,0.007394668309267494,65.51435986030481,-86.27031508025556,0.007365326901252245,-60.0,92.0
within_cells,0.010467947324797833,64.75206718432044,-69.93418234590133,0.009978083679488714,-60.0,100.0
within_cells,0.010363747717755056,65.61817695750771,-69.41906523476618,0.009931607797502684,-60.0,104.0
within_cells,0.008724923866654466,66.01098091018915,-76.37084828161282,0.008355457171583036,-60.0,96.0
within_cells,0.009711081278273137,61.5975972346615,-83.34627958846507,0.009852239941531615,-56.0,96.0
within_cells,0.010162106821630434,66.1050373845761,-80.47488102952293,0.009774226379465456,-60.0,96.0
within_cells,0.008140483251707908,65.59416805846493,-82.68814129378931,0.00790474069525815,-60.0,92.0
within_cells,0.008341861485221758,65.3869732127193,-77.05368701219884,0.008069283788016857,-60.0,96.0
within_cells,0.009545207715149107,69.33682456407635,-79.08940138107994,0.00902798271610028,-64.0,96.0
within_cells,0.009662779483549322,64.13036711493241,-92.35688475959839,0.009694658283215474,-56.0,92.0
within_cells,0.010429374750660525,64.99871728497676,-93.1974611422576,0.010304854529819996,-60.0,88.0
within_cells,0.01033791089286673,65.46869654942314,-85.60718967500074,0.010156340689100318,-60.0,92.0
within_cells,0.008063049809216793,65.74401092002945,-92.81504234914372,0.007697646026974647,-64.0,84.0
within_cells,0.006789400518482869,69.45407021201682,-78.53239753074746,0.0063349837878985404,-64.0,92.0
within_cells,0.008383301165562962,65.31219215016628,-81.29961406359169,0.008144199324525925,-60.0,92.0
within_cells,0.009442731518794045,65.4903175545259,-70.02248714541037,0.009187334019079119,-60.0,100.0
within_cells,0.012209483769322849,67.20786363862446,-75.55579720304344,0.0116772271641149,-64.0,96.0
within_cells,0.007977823363882752,68.11672330121877,-84.6609094021184,0.007730326232874618,-64.0,92.0
within_cells,0.01154822134906075,65.09605153039298,-81.27997677823534,0.011405681333199524,-60.0,96.0
within_cells,0.008588614764187597,66.29287908462267,-88.84002605634167,0.008442814751718486,60.0,-92.0
within_cells,0.00973745598780551,68.91866872096563,-95.3105983288284,0.009373484683248057,-64.0,84.0
within_cells,0.009607310783296352,66.31871255343887,-77.10083561283703,0.00922616808191179,-64.0,96.0
within_cells,0.00818709256755823,67.12371378524226,-69.19988378022333,0.00780572477853636,-64.0,96.0
within_cells,0.007243424331780268,64.86568249102916,-79.94153253033963,0.007159566278630902,-60.0,92.0
within_cells,0.010618012449739922,65.9110601817671,-79.45202814848953,0.010239760465067804,-60.0,96.0
within_cells,0.00890170958279124,65.01029095375408,-74.3326381832204,0.008679861069119998,-60.0,96.0
within_cells,0.009094695782259743,64.3088802127033,-92.64671808770025,0.008998399265605417,-60.0,88.0
within_cells,0.008295621882050352,61.67440250073162,-79.09021825056931,0.008376750766237895,-56.0,96.0
within_cells,0.01074655552061643,64.3860092865643,-78.78111753643452,0.010523633128316723,-60.0,96.0
within_cells,0.007481070330787043,66.34221950276647,-92.78226317286274,0.007179787973906726,-64.0,84.0
within_cells,0.00968743165238617,62.49259116244016,-86.44892032475471,0.00972160134201805,-56.0,92.0
within_cells,0.006930807501245528,61.69814122502915,-79.93461729781767,0.007005148083647272,-56.0,96.0
within_cells,0.008391934444834992,63.834018584317775,-84.30067373241515,0.008248879022131672,-60.0,92.0
within_cells,0.009422241215934934,65.9499717808097,-80.29827793389775,0.00911438456722724,-60.0,96.0
within_cells,0.006663149829764348,64.88433735721809,-68.37793689228053,0.006411070200037616,60.0,-80.0
within_cells,0.01023567059772712,62.1956549521885,-74.99260635661953,0.01015848837138622,-56.0,100.0
within_cells,0.008862305544628635,66.9733947526719,-68.79054759976272,0.00847368204666199,-64.0,100.0
within_cells,0.01122177915865974,63.453730765461295,-74.95027537015362,0.010913244551806645,60.0,-80.0
within_cells,0.007430811727183961,64.57432576669358,-77.90754312293116,0.007174771704849037,-60.0,96.0
within_cells,0.00977788169524274,67.84033732698117,-83.44286740418686,0.009422672564906365,-64.0,92.0
within_cells,0.0068038406709042265,63.18859316764446,-93.77082956203222,0.006832541131352121,-56.0,88.0
within_cells,0.008106374814597528,66.22400446326998,-78.9458640238397,0.007821532013618904,-60.0,96.0
within_cells,0.010060876157885645,65.4325997875273,-76.53298815256193,0.009686854911849396,-60.0,100.0
within_cells,0.008218575180309662,63.80638856845167,-82.81235136396735,0.008228486640580956,-56.0,96.0
within_cells,0.01097037863645689,64.49419106284212,-80.37832426467833,0.010719302301660294,-60.0,96.0
within_cells,0.008429123816592221,64.69258473311208,-96.30271110136137,0.008392235981489082,-60.0,88.0
within_cells,0.00854536198823097,67.6115911846665,-77.06027655303208,0.00810194270344955,-64.0,92.0
within_cells,0.01006253913508015,66.0508457845099,-72.80770044000074,0.009583553015255708,-60.0,100.0
within_cells,0.007574860129602512,66.89187433104806,-85.93934993577852,0.007395751997393618,-60.0,92.0
within_cells,0.009392375510487883,69.25249657944877,-85.63499248160028,0.009063448059158374,-64.0,92.0
within_cells,0.010895690441642958,64.39670227350976,-74.89203583261924,0.01070700120173762,-60.0,100.0
within_cells,0.00868384247036913,66.62251636480333,-68.2335386289635,0.008272947464634584,-64.0,100.0
within_cells,0.0069107221730067,62.222968906904995,-73.60322037649617,0.006639937585288691,-60.0,96.0
within_cells,0.010385764600526981,65.13635580511239,-75.5633201760606,0.01009443639783314,-60.0,100.0
within_cells,0.009890688833047667,64.91817007351419,-71.21208185151315,0.00942011953599775,-60.0,100.0
within_cells,0.01065279563071253,64.88880228941792,-78.33522784652025,0.010283321466311834,-60.0,96.0
within_cells,0.009295547321978903,68.50291493024848,-80.3479878192623,0.008846091113959065,-64.0,92.0
within_cells,0.008617529501997234,62.780896305343816,-80.75855698316113,0.008622817837113717,-56.0,96.0
within_cells,0.007276384601252572,63.99570168296276,-79.56064097537246,0.006979147396658614,-60.0,96.0
within_cells,0.006983563919334523,68.1274330046362,-86.99258467629939,0.006638700694083899,-64.0,84.0
within_cells,0.008655429073728182,65.75052021293062,-72.09950512016309,0.00814844370228307,64.0,-80.0
within_cells,0.011012384230300265,63.412374355740155,-79.7292758462738,0.010694319561660226,-60.0,96.0
within_cells,0.012420765797135247,63.24930873546047,-83.96097071877313,0.012225039886332945,-60.0,96.0
within_cells,0.008192823304290275,64.15556156964296,-68.41096910198789,0.007831394499180244,-60.0,104.0
within_cells,0.014232195184214813,66.13644198169298,-70.12093156373265,0.013718766570081864,-60.0,104.0
within_cells,0.0067777311765879755,64.70993440587208,-95.59591175249216,0.006724582731591822,-60.0,84.0
within_cells,0.007738448483561644,66.9055373040607,-83.41487642551742,0.007462302468790871,-64.0,92.0
within_cells,0.0069770453105494346,68.49744314746917,-105.06094725477867,0.006762448373994645,-64.0,80.0
within_cells,0.00877951110873676,64.4404912192994,-83.88401212700848,0.008682586772436052,-60.0,92.0
within_cells,0.009278606360338393,69.87979772004023,-90.55464432347316,0.008941014489335153,-64.0,88.0
within_cells,0.006942653793824638,63.54872330638411,-73.71527657871508,0.006852002640731936,-56.0,100.0
within_cells,0.009158185843657463,62.65127130075355,-77.99705409709783,0.008997566743906282,-56.0,100.0
within_cells,0.010592344160588296,62.735477319278765,-74.86782928787268,0.01030453362971917,-56.0,100.0
within_cells,0.0093533350002033,65.10768149627978,-75.41283685255955,0.009099452803004948,-60.0,100.0
within_cells,0.007736156099352076,67.1792978061745,-92.19080503785348,0.0075366964987368945,-64.0,84.0
within_cells,0.010942720586867516,63.92051635680326,-102.61604900255693,0.010843882841751529,-60.0,84.0
within_cells,0.010823054238989549,62.895087860141125,-68.69290458902768,0.010483555464843697,-60.0,104.0
within_cells,0.0044595593798192334,61.90356898968276,-83.43892267923789,0.0045640686606179814,-56.0,88.0
within_cells,0.009479165055139238,65.6162219319624,-90.02624694708689,0.009472757240685303,-60.0,88.0
within_cells,0.006494059342530334,70.20197783053729,-89.60617877513829,0.006143889925972257,-64.0,84.0
within_cells,0.0073424621399945655,69.29374775885604,-86.5876759142169,0.006909830959936025,-64.0,88.0
within_cells,0.0059277465837982435,64.51935861882174,-68.15572823004022,0.005710623257957903,-60.0,100.0
within_cells,0.008633032479567038,61.64488159801953,-61.1548180525806,0.008297915283900226,-56.0,108.0
within_cells,0.011558421146915743,62.743123032147416,-79.30651777142342,0.011465313472360239,-60.0,96.0
within_cells,0.00961284635634374,63.77927822769098,-91.04884881295152,0.009545113904263602,-60.0,92.0
within_cells,0.011530937716780931,67.21194584967672,-91.34591853192087,0.011098311039327902,-64.0,88.0
within_cells,0.009155348316447487,63.28698046759188,-74.52321684384599,0.008961600220588117,-60.0,100.0
within_cells,0.0065802683564081255,64.3857927272786,-80.36694399741911,0.0065392417002023695,-60.0,92.0
within_cells,0.009104111025252215,65.88839923728754,-86.29805594730877,0.008845783315866496,-60.0,92.0
within_cells,0.010680659466969167,63.41746228796409,-80.00757966067633,0.010627978821622364,56.0,-84.0
within_cells,0.005761938606040462,65.34230128557303,-79.63960937587726,0.005711623719358849,-60.0,92.0
within_cells,0.01098711398911223,63.313060122259195,-74.24774450308308,0.010636813551606727,-60.0,100.0
within_cells,0.008781735102444843,62.16255660473594,-72.06134391002894,0.008690479096648107,-56.0,100.0
within_cells,0.008637891013686505,66.71063687222639,-98.27852575107217,0.008516661430465589,-64.0,84.0
within_cells,0.010533268863642475,66.15120616007813,-68.7825502515516,0.010080903300608735,-60.0,104.0
within_cells,0.007546908640550631,69.10772575242734,-91.54841815779675,0.007294617246688118,-64.0,84.0
within_cells,0.008841823972488339,62.61708767601384,-72.35223931589738,0.008762498374800698,-60.0,100.0
within_cells,0.008323396834135854,65.98282164762657,-72.69680169556759,0.008066382520037996,-60.0,100.0
within_cells,0.007756626356570151,65.55227221307686,-82.81210801945112,0.007555399644635807,-60.0,88.0
within_cells,0.010767845151257505,64.28538620682177,-75.13885689827858,0.010470115362037125,-60.0,100.0
within_cells,0.007587678781357021,65.91422329253952,-73.19705207820247,0.0073317347153868395,-64.0,96.0
within_cells,0.007419597546983847,65.61900775099214,-80.52266502466591,0.00718737350634735,-60.0,92.0
within_cells,0.008025837439831651,63.222102564074056,-78.5062184347797,0.00810964624802768,-56.0,96.0
within_cells,0.008367594661987443,63.0153396299508,-72.76677138217917,0.0083084897456972,-56.0,100.0
within_cells,0.008758509407260862,69.68276962525775,-82.78290652819499,0.008292157672559863,-68.0,88.0
within_cells,0.00575825408687447,65.28425691428025,-82.37209682395783,0.00565894671266487,-60.0,92.0
within_cells,0.007451590604312774,65.19675655267903,-89.02813605268133,0.007460044861025805,-60.0,88.0
within_cells,0.010761202311241225,62.33097826679153,-66.86854519339447,0.01039729193512029,-56.0,104.0
within_cells,0.008644138782258448,63.27410820710273,-66.6717174414539,0.008286539141804994,-60.0,104.0
within_cells,0.009006347857354657,64.90185113941311,-66.00379014029487,0.008655448084812889,-60.0,104.0
within_cells,0.008582953688053507,63.14360549072667,-81.07028764495503,0.008462443181863954,-60.0,92.0
within_cells,0.00867170095994152,68.49314543682297,-91.7283523713984,0.008464906135671857,-64.0,84.0
within_cells,0.010008831604235158,64.27336770963916,-69.44529119611681,0.009588846388742134,-60.0,100.0
within_cells,0.010839609345921097,63.09552496380827,-76.6036903280259,0.010618531364503636,-56.0,100.0
within_cells,0.008866469208819061,65.847193181919,-84.49334706194949,0.00854839550095432,-60.0,92.0
within_cells,0.008356343842040315,62.93180832963718,-73.98653756140558,0.008177405632400325,60.0,-80.0
within_cells,0.009210562853024684,65.57628790976592,-82.0692186933219,0.008924291811859164,-60.0,92.0
within_cells,0.008759160759955087,68.52529272108747,-88.57419488491068,0.008405374585816694,64.0,-92.0
within_cells,0.01180080394137839,64.21460197662209,-73.78326760640923,0.011594577127452377,-60.0,100.0
within_cells,0.004731706849271267,68.36006138267673,-92.39859893273271,0.0045988474323491735,-60.0,84.0
within_cells,0.006410582561343858,67.2699660933435,-74.72113429372155,0.005984467684976846,-64.0,96.0
within_cells,0.008496921510045441,68.99218798385638,-77.69403197286708,0.008063992093268912,-64.0,96.0
within_cells,0.006096022297399695,65.12478563973683,-68.4698020693623,0.0058517076561172,-60.0,100.0
within_cells,0.00870522793354267,69.35102064437496,-85.56108970923638,0.008426812749140922,-64.0,92.0
within_cells,0.006843125510168302,64.16654970740144,-78.13753420409591,0.006745549398079254,-60.0,96.0
within_cells,0.008006454086107118,68.41749335462565,-70.58404912414805,0.007577567188982837,-64.0,96.0
within_cells,0.009419207844968747,61.65670853003831,-67.28280909784937,0.009157892980764859,-56.0,104.0
within_cells,0.007287726720902721,63.168324865055304,-76.54281651497968,0.007262698080619634,-56.0,96.0
within_cells,0.010528531992543,64.99865943005179,-85.54698906257073,0.01043272813613172,-60.0,92.0
within_cells,0.007096815498918496,69.33140955398879,-86.64568018979125,0.0067684739319561205,-64.0,84.0
within_cells,0.010703119327005184,65.29552432572146,-84.05457453960996,0.010554358969955047,-60.0,92.0
within_cells,0.010308421837582737,64.85507162434439,-72.3871484024701,0.009859271472919873,-60.0,100.0
within_cells,0.011421521166285364,63.04069318561584,-84.27409782270404,0.011426359421453869,-56.0,96.0
within_cells,0.0072424924941075774,67.54371407864113,-77.67953888640352,0.007014660274723528,-64.0,96.0
within_cells,0.007743839742130554,63.850570923143856,-70.39940551866991,0.007371513018646136,-60.0,100.0
within_cells,0.009446358789105602,63.475633748708674,-86.58282444668913,0.009451835117410545,-56.0,92.0
within_cells,0.01015344081027525,64.60616727802422,-80.25950837572958,0.009862817368821442,-60.0,96.0
within_cells,0.009834989415723472,64.67181645310438,-76.39051634488179,0.009641094709553766,-60.0,96.0
within_cells,0.008947012191492298,65.11238929649964,-94.37838928052655,0.008851905565292806,-60.0,84.0
within_cells,0.011304344073108652,62.9558956940136,-77.83236593946486,0.011129939268316735,56.0,-80.0
within_cells,0.011440106074880108,65.59434015791156,-72.37322792946198,0.010914255482292412,-60.0,100.0
within_cells,0.007060294952790924,65.1095212012555,-71.74054347535372,0.00685345096269685,60.0,-80.0
within_cells,0.008561186229255058,65.16113370503989,-77.05549856005184,0.008353836973075124,-60.0,96.0
within_cells,0.008017866282818087,65.0244342888443,-94.65830825636074,0.007809230028180014,-60.0,88.0
within_cells,0.008563512802144957,67.44497252446816,-76.16544191148286,0.00811780513424587,-64.0,96.0
within_cells,0.007043894079028168,65.51907297994596,-73.62807256791314,0.006945124028034488,-60.0,100.0
within_cells,0.007483317316330673,65.23998202038247,-100.27807040209854,0.007334135253776575,-60.0,84.0
within_cells,0.007353367781993025,64.68246771196597,-71.94119944809167,0.007081933130692386,-60.0,100.0
within_cells,0.009436461810230723,62.93886843655732,-69.80897763380308,0.009249370610228569,-56.0,104.0
within_cells,0.007337706078140771,67.01359238927687,-77.9571213546854,0.0070217693886395205,-64.0,92.0
within_cells,0.007941093954374479,62.760867468148284,-71.31749592401302,0.007644531604316218,-60.0,100.0
within_cells,0.009606514082371675,63.31743070914205,-77.28025768625648,0.009331882897911203,-56.0,96.0
within_cells,0.012182743680146602,62.54170786121226,-67.92956222878732,0.01194223978436415,-60.0,104.0
within_cells,0.010277709019731684,64.0528739532358,-69.12603261848447,0.009866357124794112,60.0,-80.0
within_cells,0.0091977981205833,64.47959935168139,-73.90014456671625,0.008915390045049043,-60.0,100.0
within_cells,0.004898614336116269,65.98885156309959,-97.80034006234644,0.004946230429900056,-60.0,84.0
within_cells,0.008888979033040645,66.4654906927509,-83.42756945809384,0.008608265088336564,-60.0,92.0
within_cells,0.008978200353207066,62.25203558474677,-67.34508613125794,0.008626544920615875,-60.0,104.0
within_cells,0.009617881677062678,66.43677581069542,-81.11431437233229,0.00924282179378011,-64.0,92.0
within_cells,0.010117745985816384,66.73431461474976,-83.02492581954382,0.009934959379854225,-64.0,92.0
within_cells,0.007216506375590681,67.38190817450374,-93.65915905762633,0.0069576342588705264,-64.0,84.0
within_cells,0.008292843122803983,61.955917828486854,-79.03824375236766,0.008163890855253264,-56.0,96.0
within_cells,0.00848230848120246,65.78882091388688,-83.31158654157085,0.008356859297669494,-60.0,92.0
within_cells,0.009176941780456582,66.83285352934479,-78.47790671329584,0.008986841641319021,-60.0,96.0
within_cells,0.00724229409469046,63.43809023800919,-71.22455565138388,0.007000945187294549,-56.0,100.0
within_cells,0.007480326340306043,70.3785271779575,-80.210586749343,0.007112777400186676,-64.0,92.0
within_cells,0.008837083081685737,65.47687466085289,-78.23556887286512,0.008530462557027607,-60.0,96.0
within_cells,0.008120206684294029,61.16097772140818,-63.362270274828724,0.00784010707968441,-56.0,108.0
within_cells,0.009393823461067097,64.21835291851038,-92.99801431506336,0.009349612591112666,-60.0,88.0
within_cells,0.008930990687590068,64.20090191626167,-78.31942810089019,0.008768020791184994,-60.0,96.0
within_cells,0.00649489158752159,68.71695608411781,-71.70873946558248,0.006128305806366696,-64.0,96.0
within_cells,0.008902028158042863,63.60294321105686,-75.9247912369921,0.008797676439139535,-60.0,96.0
within_cells,0.010540441898338138,65.6118375291958,-88.26290653530666,0.010295156822012652,-60.0,92.0
within_cells,0.01069065012738657,64.43066849157108,-82.78453182174546,0.010329629014182995,-60.0,96.0
within_cells,0.008785592040296497,61.41157607915029,-81.58685840812514,0.008776140095032026,-56.0,96.0
within_cells,0.009491741195351011,66.15883391343128,-73.26965414256705,0.009115566834931754,-60.0,100.0
within_cells,0.007105723148989274,69.86878354331556,-65.30455024659233,0.0065455957266619125,-68.0,96.0
within_cells,0.00976915733066186,61.14181499509229,-58.071550135437796,0.00910707128199617,-60.0,108.0
within_cells,0.007644654646350446,65.67411754740628,-74.20348277649786,0.007402977326286919,-60.0,96.0
within_cells,0.008994494929620012,65.2827329220782,-72.78663454594542,0.008625492835642068,-60.0,100.0
within_cells,0.010031172874134686,63.34077621955851,-75.75506013308932,0.009782590564164417,-60.0,96.0
within_cells,0.009862477759579269,62.82597826453482,-74.09818461050877,0.00967954448317998,-56.0,100.0
within_cells,0.00954202214396871,61.55450963512594,-66.33826953850784,0.00931867124099195,-56.0,104.0
within_cells,0.006575655901911448,66.02160101234031,-86.7764425183718,0.006366698769693424,-60.0,88.0
within_cells,0.007738914026109933,66.06495548999203,-73.5996929558985,0.007500370783347643,-60.0,100.0
within_cells,0.009858821251802041,62.159781265722025,-80.19804774857506,0.00982344210732089,-56.0,96.0
within_cells,0.009206695139569065,63.50298664001491,-84.20972739665451,0.00921382969681317,-56.0,92.0
within_cells,0.009394752636009862,63.46762705179139,-74.30036277046814,0.00918499005514517,-60.0,100.0
within_cells,0.0096782911851242,66.72885862968992,-79.74279620121331,0.009437268393387988,-60.0,96.0
within_cells,0.009845515073318323,63.654651957251076,-78.43042792717367,0.009779471377139193,-56.0,100.0
within_cells,0.009218610545081551,67.14011917612305,-72.97823201024912,0.008732225507384839,-64.0,100.0
within_cells,0.010483085866829778,64.82760330130311,-67.32485722032311,0.010109858420860207,-60.0,104.0
within_cells,0.006341228823254941,64.11409364191579,-82.48062278331747,0.006415459729363082,-56.0,92.0
within_cells,0.009033949078663173,66.5305862825575,-89.23422261687898,0.00881461885716961,60.0,-92.0
within_cells,0.006535779190350421,66.07243818400111,-78.47586058865494,0.006338023662687209,-60.0,92.0
within_cells,0.011818235716658854,64.49721563307992,-79.58064672249604,0.011372166450543286,-60.0,96.0
within_cells,0.00941407193206023,64.74722245139073,-67.38799429550315,0.008788722314651554,-60.0,104.0
within_cells,0.009131777120492957,64.70805533704178,-77.25955348263875,0.0088962467254865,-60.0,96.0
within_cells,0.008959306681562529,58.759311590326895,-68.03126419752165,0.008867903028355939,-56.0,104.0
within_cells,0.006272363475721354,65.25795948472836,-103.2339633757787,0.0061280171177997556,-60.0,80.0
within_cells,0.008246220677982419,70.18071805714841,-87.78178135034904,0.007952166603475974,-64.0,88.0
within_cells,0.01108556872638633,64.83667969374093,-86.79793068176203,0.010736081894271665,-60.0,92.0
within_cells,0.009889141313734195,68.20388012736284,-69.141830997847,0.009293535976947376,-64.0,100.0
within_cells,0.01146867779976557,64.91336273512536,-75.81914097268633,0.011230662761073873,-60.0,96.0
within_cells,0.007690256138269125,68.9483611893625,-87.27461805532121,0.0073708007101099815,-64.0,88.0
within_cells,0.009089536714366298,67.89849103113639,-88.99035307621594,0.008803418509432448,-64.0,84.0
within_cells,0.008380806494469484,67.35960581748533,-75.694917250321,0.007919005536599188,-64.0,96.0
within_cells,0.012746413509905685,67.29616756310212,-78.86941768084498,0.012258825531375472,-64.0,96.0
within_cells,0.007963255983637896,65.51293524844404,-78.9422020124068,0.007840471304100483,-60.0,96.0
within_cells,0.0112025370550084,65.12838605196907,-83.14098586653812,0.010962731337723408,-60.0,92.0
within_cells,0.007069521213337926,66.16880978576546,-80.97254915632183,0.006925192048676365,-60.0,92.0
within_cells,0.00958279059864775,64.23047094270605,-77.01221543985844,0.009286513978484456,60.0,-84.0
within_cells,0.007771366376778999,63.73594021643284,-94.88227259594208,0.007790111144288403,60.0,-96.0
within_cells,0.009164196981106598,62.28873418539821,-72.97572880456623,0.008994349565627058,-56.0,100.0
within_cells,0.007464022491467159,66.4186718063205,-83.69814826398957,0.007303211268020915,-60.0,92.0
within_cells,0.00620634781864815,71.32854125902014,-86.284804192865,0.005873187141235969,-68.0,84.0
within_cells,0.007029333416795458,62.64595128245267,-76.66366723409072,0.0068580541950474805,-56.0,96.0
within_cells,0.006995621990011802,66.04954109328604,-102.34685820883284,0.006917488877319133,-60.0,80.0
within_cells,0.00908231715471497,63.30099503719941,-69.57919672059089,0.00877532277845161,-60.0,104.0
within_cells,0.008867017829137791,60.53879131175792,-80.18404185084611,0.008973570846841916,56.0,-84.0
within_cells,0.008710382356504454,66.28125869201104,-92.75633081399644,0.00833455388935811,-64.0,84.0
within_cells,0.009252007203700785,69.76839385065317,-76.88544280109018,0.008763846099668515,-68.0,92.0
within_cells,0.007589571297116016,67.53243331991429,-85.15268627117959,0.007292429651562959,-64.0,88.0
within_cells,0.010360952215623942,66.26778193100118,-78.70177231817901,0.010037375771825952,-60.0,96.0
within_cells,0.00868247582985937,60.84094481181853,-70.50985481108246,0.00836214810500202,-56.0,100.0
within_cells,0.009186373375810186,70.54018961677609,-83.90424188074785,0.008687696869989714,-68.0,88.0
within_cells,0.012106617301574918,62.93858048632568,-68.4111289308048,0.011761947925111982,-60.0,104.0
within_cells,0.01000764282860378,61.62987648715667,-86.11234536159871,0.010091670324151814,-56.0,96.0
within_cells,0.010623094391014831,63.596544104605734,-73.16876310254952,0.010421999773104984,-60.0,100.0
within_cells,0.008174031318158415,63.831729888876374,-84.80221238674069,0.008035077217930398,-60.0,92.0
within_cells,0.010059357955940595,66.30742720187922,-90.59317906554972,0.00975918918358576,60.0,-92.0
within_cells,0.008084691305687342,67.33631680343721,-86.74879238893567,0.0077748299659661235,-60.0,92.0
within_cells,0.008387055894103823,62.578560862945736,-70.03819145767183,0.00817885121987727,56.0,-76.0
within_cells,0.009348543392362574,61.66660612557173,-71.55500657782741,0.009121306369940907,-56.0,100.0
within_cells,0.007176612149674133,61.74725245474931,-67.10261410149819,0.007075615283821168,-56.0,104.0
within_cells,0.00946459164389657,66.59291137795898,-69.77190465893673,0.008950155148327088,-64.0,100.0
within_cells,0.011355688405538023,62.514700250409284,-61.55020696985105,0.01083317396317518,-60.0,108.0
within_cells,0.012049139015727683,64.59201239658726,-77.20119804637227,0.011809166767305701,60.0,-84.0
within_cells,0.00893289539125841,62.32704172201072,-84.55892910620213,0.008760702540645982,-56.0,92.0
within_cells,0.008451391430303712,67.50010490478279,-90.53647393715906,0.00815830553823882,-64.0,84.0
within_cells,0.007035709292590231,64.9997632493672,-87.09063707605374,0.007005269434475547,-60.0,88.0
within_cells,0.007428106274326773,65.85302031658092,-71.62986222693368,0.007123876063110379,-60.0,100.0
within_cells,0.009592999366829558,65.98981113786954,-80.43828700864654,0.009366848995041588,-60.0,96.0
within_cells,0.00727887707623931,68.03156774810844,-77.51555267244196,0.007014331017496267,-64.0,92.0
within_cells,0.012142237548409929,64.94435347617186,-69.44408109343472,0.011574885574574756,-60.0,104.0
within_cells,0.01142988719112803,64.35705820169818,-76.97602331964478,0.011205907823494177,-60.0,100.0
within_cells,0.011319174574207613,66.52647994975585,-73.76612060331733,0.010906367751793877,-64.0,100.0
within_cells,0.004927409340212963,68.35778115545172,-94.89640945457955,0.004846835108518133,-60.0,84.0
within_cells,0.008713182912634565,64.6599877994157,-87.8032821836149,0.008756185413575701,-60.0,92.0
within_cells,0.005889927667491746,67.87469803778477,-63.03303023866299,0.005555469156733217,-64.0,100.0
within_cells,0.007168378936706188,64.59845189195286,-73.5737790404888,0.006987452080611467,-56.0,100.0
within_cells,0.009736084076637397,63.13714954593361,-79.3984164337336,0.009747342027765171,-56.0,96.0
within_cells,0.00730996304054099,64.28001998032904,-82.28167848383357,0.00718840519465469,-60.0,92.0
within_cells,0.009207266965453598,60.64805227260239,-66.94575306077385,0.0091482252757068,-56.0,104.0
within_cells,0.010060091451285946,64.63816061868957,-82.14572927485324,0.009785334574154758,-60.0,96.0
within_cells,0.009516339232912507,68.15128768898292,-84.61615385462669,0.009173645325352697,-64.0,92.0
within_cells,0.009078980629907085,64.38046104060786,-62.73829976117243,0.008743213398159755,-60.0,108.0
within_cells,0.008690567736905463,65.64535721125947,-82.12098964846335,0.008352087678057396,-60.0,92.0
within_cells,0.010646204097302325,61.71587777963427,-74.34492998742755,0.01040872202879739,-56.0,100.0
within_cells,0.006191384396503463,67.88880853532612,-69.52670911565009,0.0058357623818370286,-64.0,96.0
within_cells,0.010854757863988707,66.15636065406052,-84.96591678027283,0.01046014558208841,-60.0,92.0
