offset_deg,orientation_azimuth_deg,candidate_pole_lat,candidate_pole_lon,px,py,pz,preference_raw,preference_norm,hit_count_within_sigma,hit_fraction_within_sigma,mae_m,rmse_m,preference_0_1
10.1,232.5,79.90000000000003,-127.50000000000001,-0.10675649877633901,-0.13912777792101605,0.9845031799744366,527.1421892489326,0.16411649727550826,465.6283471630416,0.14496523884279003,1196.820955629218,1583.1023666919643,0.7281667633039536
4.85,325.5,85.14999999999999,-34.5,0.06967773923460954,-0.047888183414355696,0.9964194571285864,524.0364306945997,0.1631495736907222,528.3460267623561,0.16449129102190413,1426.7103491641687,1932.8867579668,0.7238766302046957
4.6,318.5,85.40000000000006,-41.50000000000003,0.06006544317722315,-0.05314141510563881,0.9967788784562471,522.259146613537,0.16259624738902148,606.86318307543,0.18893623383419364,1399.3294849191393,1904.765346996084,0.7214215825473967
4.1,288.5,85.9,-71.49999999999999,0.022686472007825115,-0.06780271774747447,0.997440782930944,517.6230369662409,0.16115287576782092,495.45045974434,0.15424983180085303,1310.9411461937295,1804.850140640803,0.7150175021587566
5.1,331.0,84.90000000000005,-29.0,0.07774870389168959,-0.04309681030588464,0.9960410654107695,507.30950939265495,0.1579419394124081,487.9589145548351,0.15191747028481786,1450.940910297736,1957.2942716723035,0.7007709323628458
4.1,288.0,85.9,-72.00000000000001,0.022093925353176707,-0.06799811033105094,0.997440782930944,507.27844849652945,0.15793226914586841,506.5437093518761,0.15770352096882814,1310.1682500470515,1803.373497279214,0.7007280264587874
5.1,330.5,84.90000000000005,-29.5,0.07736965761427973,-0.04377364613586762,0.9960410654107695,506.8940648537377,0.15781259802420225,488.2470509082776,0.15200717649697307,1450.2057701526471,1955.9093410198827,0.7001970589157847
4.1,310.0,85.9,-50.0,0.04595767134130358,-0.05477021992826252,0.997440782930944,505.36476951723455,0.1573364786790892,261.29164984675236,0.08134858338939985,1357.373357581083,1867.241642005988,0.6980845699933861
19.099999999999998,224.0,70.9,-136.0,-0.23538085811886147,-0.2273046524898411,0.9449489121575309,505.0685155368211,0.1572442451858098,461.30630186140417,0.14361964566046204,1259.6089478506647,1645.4106796990914,0.6976753401756381
4.35,304.5,85.65,-55.50000000000003,0.04296129362492547,-0.06250907010771456,0.997119322550888,504.64933211456236,0.15711373976169435,351.0461239440836,0.10929206847574208,1354.1068816741167,1856.7922398124242,0.6970963020298737
4.35,319.5,85.65,-40.5,0.057675960878628654,-0.049259924201983225,0.997119322550888,501.41184807960553,0.15610580575330182,267.91878597592927,0.08341182626896924,1389.9114779071708,1900.1589167063626,0.6926242102127844
4.6,324.5,85.40000000000006,-35.5,0.0652911888516082,-0.04657175240260636,0.9967788784562471,498.7877782829759,0.15528884753517305,545.8262988711988,0.16993346789265215,1412.3203824456014,1921.6855232946248,0.6889994568739977
4.1,287.5,85.9,-72.49999999999999,0.021499696160572603,-0.0681883245952603,0.997440782930944,496.7013418035944,0.15463927204346026,503.8064139941724,0.15685131195335378,1309.4006552588535,1801.89736743119,0.686117362196288
4.6,318.0,85.40000000000006,-42.0,0.05959941562384462,-0.053663554865497544,0.9967788784562471,492.0999504075563,0.1532067093423276,637.5977274426275,0.19850489646408076,1398.5863397075684,1903.3207366523775,0.6797612397915881
5.1,331.5,84.90000000000005,-28.50000000000003,0.07812182930428171,-0.042416692486940855,0.9960410654107695,490.35622090291906,0.1526638296708963,483.4928010764764,0.1505270239964123,1452.6271025626875,1958.6732389028068,0.6773525426784269
5.1,330.0,84.90000000000005,-30.00000000000003,0.07698471933789375,-0.0444471484332208,0.9960410654107695,489.9222184208892,0.15252871059180856,488.6792554384413,0.15214173581520588,1449.898248550052,1954.5184064725202,0.6767530342553659
4.85,328.5,85.14999999999999,-31.5,0.07208852218633645,-0.04417590321162993,0.9964194571285864,489.7267443110131,0.152467853147887,530.6511175898961,0.1652089407191457,1433.3527298204951,1941.24408072659,0.6764830165015204
4.85,325.0,85.14999999999999,-35.00000000000003,0.06925718818728599,-0.048494405243946166,0.9964194571285864,488.8250608183026,0.15218712976908547,518.981595275475,0.1615758391268602,1426.281767670634,1931.4736020804978,0.6752374778901126
19.599999999999998,224.0,70.4,-136.0,-0.24130366520743549,-0.2330242408106248,0.9420574527872967,487.3160750549739,0.15171733345422597,461.30630186140417,0.14361964566046204,1266.4502606028957,1657.6826467012856,0.6731530435542452
