n,z_min,z_max,z_median,spherical_r2,spherical_axis_lat,spherical_axis_lon,spherical_rmse,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon,best_plane_slope_m_per_degree,best_harmonic_k,best_harmonic_r2,best_harmonic_amplitude_m,best_harmonic_phase_deg,scheme
15,-145.0,70.0,-29.0,0.032292672740161565,40.75144404299711,-140.6144610114935,49.02161317736221,0.03232542528069038,44.0,-76.0,0.2057820817947453,2,0.3956063456799733,49.14928816488035,-164.56727437628203,cell_then_source
12,-158.0,70.0,-10.52,0.10230921432372375,24.891133685378616,-132.92899346262843,55.572268780017566,0.10677446377754629,-28.0,48.0,-0.9675030091848635,2,0.4162823976547533,51.70655638727919,179.0156331844661,cell_then_source
14,-150.0,70.0,-9.5,0.1300219088215674,-18.755616208402312,-140.14225267220735,48.06690018555507,0.14432203729430915,-40.0,-144.0,0.5617370358871,2,0.3926512582854764,47.18546445445495,-179.1894643377307,cell_then_source
14,-150.0,70.0,-18.93,0.07199007525069367,15.22367245171113,-121.09085486827873,49.695043761484484,0.07221754068444375,-24.0,56.0,-0.650880218347877,2,0.434872901229966,47.8300214748202,177.4315274963733,cell_then_source
13,-136.0,120.0,-13.0,0.05581919721909423,-68.14207799539464,-15.027108826155098,64.69174461258586,0.08676451623237469,-32.0,28.0,0.703004537026881,7,0.5242392318646434,76.12608956008012,-160.83039099296514,cell_then_source
13,-89.0,70.0,-31.7,0.3593883084716125,18.997413206286325,-148.94745208865217,34.9280396692246,0.34418899540985337,-24.0,28.0,-1.254162797510001,2,0.6541256543710432,47.26819144274263,176.43515015642603,cell_then_source
13,-150.0,70.0,-3.22,0.2637336500218257,10.557918092663563,-145.79519424185966,46.198136351750776,0.2540708913140528,-12.0,36.0,-1.0768721187769654,2,0.39576170500292507,44.43487034792162,155.4762982521647,cell_then_source
15,-158.0,82.0,-13.0,0.12566271846005417,37.33370052251727,-132.54764343491135,50.676323273480946,0.12770891092398118,-40.0,52.0,-0.6078176567480836,2,0.17640384335280845,33.577215551016174,-161.43401904113892,cell_then_source
15,-145.0,70.0,-13.0,0.25007734727669106,35.66748163260021,-149.1974643779071,50.17462485746258,0.2510143191884876,-36.0,32.0,-1.3933462419870077,2,0.33599427001842797,46.394239847048915,158.29042577256297,cell_then_source
14,-132.0,70.0,-48.1,0.0298894433199427,24.794230311161964,-122.24094980689758,48.213914994162934,0.04454966375678793,-40.0,104.0,-0.22121504660015243,2,0.5923762073280668,59.9170440207261,-159.4040468892686,cell_then_source
15,-150.0,70.0,-13.0,0.12941074184498724,30.849248057741264,-125.97857325739797,52.27852267098185,0.1262709041601141,36.0,-116.0,0.6233837569721973,3,0.364424823814157,51.23327018995945,155.30374274348515,cell_then_source
18,-132.0,70.0,-35.95,0.179717164006453,20.949697414445968,-137.95918391530023,44.013048698490685,0.16942471873813547,-20.0,44.0,-0.6942709455604742,2,0.41429950221883005,48.39360052795215,-173.1164181447242,cell_then_source
13,-158.0,70.0,-13.0,0.31328327249503585,19.34813269608657,-144.0091299407893,47.720120536423856,0.3229134315123905,-20.0,36.0,-1.1237353020939769,2,0.6830027506987881,64.70962303406756,146.09253820279503,cell_then_source
15,-145.0,120.0,-13.0,0.0021470318836166458,-24.74153962339157,-103.19902708123706,68.61471663063024,0.013938983335490485,-28.0,24.0,0.2624195572057155,8,0.2916857968276152,48.68586775059074,172.26912732453536,cell_then_source
13,-150.0,180.0,-8.73,0.14368851239219027,-71.6345597335668,-45.92975227814094,70.55771500903134,0.1562556608209218,-68.0,-12.0,1.1625476750334751,8,0.34247494913151644,61.4708070253771,-156.2031016368513,cell_then_source
15,-158.0,74.0,-4.66,0.05804075908259598,25.55664537044635,-143.14760999855102,55.511433843359285,0.050058209442254586,-16.0,40.0,-0.46918930497340905,8,0.34615597830650846,50.148220361939885,-158.0557790125435,cell_then_source
17,-136.0,70.0,-13.0,0.10804200003949593,-13.449024336708723,-115.09035758717138,45.42848713958812,0.08955904513483426,4.0,56.0,-0.47541322373988193,3,0.31893949387323983,38.668585963789695,162.6528706906254,cell_then_source
15,-150.0,70.0,-22.86,0.04173165449792071,28.661781646402936,-149.0307318239215,49.581729736281034,0.03157459776392357,32.0,-144.0,0.3410068641246931,2,0.523948005133716,56.93498683925857,-167.8822976473612,cell_then_source
17,-132.0,120.0,-13.0,0.007951324242835511,-31.779239107023713,-40.81869298639462,57.61283676002629,0.017433956690327768,-28.0,24.0,0.2252623623127431,4,0.30771598029641434,58.106641087987164,-117.4814554295894,cell_then_source
15,-150.0,70.0,-29.0,0.10762521368716838,39.106741654515915,-141.58386094850474,49.11952931248186,0.114798773576409,-40.0,40.0,-0.9678388806425781,2,0.31619005152558055,41.04739553048544,-172.2167024294125,cell_then_source
17,-136.0,70.0,-13.0,0.404952016637263,53.544376528458386,-143.81560658592576,42.391924700955755,0.395947987353107,-56.0,36.0,-1.0259111366441962,2,0.5269098200815712,57.90618844051334,-168.41383094678466,cell_then_source
16,-132.0,70.0,-48.114999999999995,0.1586738138149819,46.61972354374189,-152.47495799320959,46.8177901119563,0.15421122056379422,-36.0,28.0,-0.6290592680677981,2,0.5417755246241897,50.52058150267241,173.85002332265876,cell_then_source
14,-136.0,70.0,-32.5,0.10797786354889982,19.64259244486451,-141.0770094230483,47.079062967756094,0.09691094481199336,16.0,-140.0,0.6681724169685131,2,0.5581009876074742,57.41725602568552,-167.09251872209427,cell_then_source
13,-145.0,70.0,-23.0,0.024520537313810098,7.516788845204881,-111.35130257888294,51.585891609320186,0.048015041847293216,-40.0,108.0,-0.2422825008147056,2,0.5815020853885511,66.49135814104292,-157.49987409036896,cell_then_source
18,-136.0,70.0,-23.05,0.19168696993458756,31.582929102122158,-135.05398122354757,44.15196621631657,0.17536019022934524,-28.0,52.0,-0.6711949223881487,2,0.3749833669749614,46.555476452551865,-167.72251703904425,cell_then_source
16,-136.0,70.0,-19.5,0.3078957809933318,22.94356602760297,-147.02097393365443,45.45265894075068,0.3000970881789857,-20.0,36.0,-0.9634161551184298,2,0.5044779468976327,51.73934602657835,151.12657127071,cell_then_source
16,-132.0,105.0,-3.9400000000000004,0.11919873431333239,31.631274396252856,-127.47290773509683,55.17835664360554,0.10736030079351788,28.0,-120.0,0.6153993841379569,3,0.11697369920759126,28.887143864325523,164.80360820100609,cell_then_source
