axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,r2,rmse,mae,scale_m_per_sigma,intercept_m,spearman,abs_spearman,kendall_tau,abs_kendall_tau,score,source_file,lambda_q,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm,path_m_mean,path_m_median,path_m_min,path_m_max,path_frac_below_threshold,path_integrated_penalty,ridge_crossings,longest_low_run_deg,longest_high_run_deg,mean_abs_dM_dtheta,max_abs_dM_dtheta
-15.0,150.0,81.0,12.294854503601949,47.535082678786694,0.558818307980784,28.583228830225675,20.351339296612604,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6414380207899365,-48.58017543859649,27.553406407111417,9.440146720816712,0.14411879675328956,0.14186386728975747,0.1334641427218824,0.17933773684960147,0.0,0.0,0,0.0,362.0,0.0006312911434941551,0.0034573357266573096
-15.0,150.0,81.0,12.294854503601949,47.535082678786694,0.558818307980784,28.583228830225675,20.351339296612604,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6414380207899365,-48.58017543859649,27.553406407111417,9.440146720816712,0.14411879675328956,0.14186386728975747,0.1334641427218824,0.17933773684960147,0.0,0.0,0,0.0,362.0,0.0006312911434941551,0.0034573357266573096
-20.0,-15.0,111.0,-11.505914264469206,-131.45688471698185,0.5588183077982398,28.583228836138996,20.351206671356177,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6490034502429385,-48.58017543859649,28.272475684395925,9.004333780934905,0.14747053596343807,0.14442742781824452,0.12762428040619106,0.17933773684960147,0.19337016574585636,0.11420748908366968,6,50.0,168.0,0.0006644907582674415,0.0026555198564448684
-20.0,-15.0,111.0,-11.505914264469206,-131.45688471698185,0.5588183077982398,28.583228836138996,20.351206671356177,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6490034502429385,-48.58017543859649,28.272475684395925,9.004333780934905,0.14747053596343807,0.14442742781824452,0.12762428040619106,0.17933773684960147,0.19337016574585636,0.11420748908366968,6,50.0,168.0,0.0006644907582674415,0.0026555198564448684
15.0,125.0,81.0,12.294854503601949,47.46491732121333,0.5588183077559827,28.58322883750787,20.351331414344926,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6222159854415364,-48.58017543859649,27.526350785000556,9.468079914434004,0.15259574585342991,0.15179117815265483,0.12546352500588528,0.1793377368496015,0.055248618784530384,0.04471651338022686,6,12.0,174.0,0.0007577558813946345,0.005546501027592576
15.0,125.0,81.0,12.294854503601949,47.46491732121333,0.5588183077559827,28.58322883750787,20.351331414344926,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6222159854415364,-48.58017543859649,27.526350785000556,9.468079914434004,0.15259574585342991,0.15179117815265483,0.12546352500588528,0.1793377368496015,0.055248618784530384,0.04471651338022686,6,12.0,174.0,0.0007577558813946345,0.005546501027592576
-30.0,165.0,91.0,13.704278523193455,48.03283974444267,0.5588183076615253,28.58322884056772,20.35180219900522,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6359506492124372,-48.5801754385965,27.18771295686942,9.48701671419072,0.14004442604711323,0.13877396058879005,0.12259611401670968,0.1816455324840007,0.2154696132596685,0.21633565066916693,8,30.0,100.0,0.000679054366674497,0.0038915968459357353
-30.0,165.0,91.0,13.704278523193455,48.03283974444267,0.5588183076615253,28.58322884056772,20.35180219900522,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6359506492124372,-48.5801754385965,27.18771295686942,9.48701671419072,0.14004442604711323,0.13877396058879005,0.12259611401670968,0.1816455324840007,0.2154696132596685,0.21633565066916693,8,30.0,100.0,0.000679054366674497,0.0038915968459357353
5.0,135.0,77.0,13.346438160502242,48.96578816981515,0.5588183072079107,28.58322885526209,20.351783503001045,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6422172924932499,-48.58017543859649,27.701950409375975,9.099492272772835,0.1529606906949637,0.15500125075279664,0.12990445602718992,0.17933773684960147,0.022099447513812154,0.00600684657494871,4,6.0,176.0,0.0007723395817295652,0.002974222237049365
5.0,135.0,77.0,13.346438160502242,48.96578816981515,0.5588183072079107,28.58322885526209,20.351783503001045,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6422172924932499,-48.58017543859649,27.701950409375975,9.099492272772835,0.1529606906949637,0.15500125075279664,0.12990445602718992,0.17933773684960147,0.022099447513812154,0.00600684657494871,4,6.0,176.0,0.0007723395817295652,0.002974222237049365
