mode,gradient_r2,l1_r2,l2_r2,l3_r2,l2_delta_r2,l3_delta_r2,residual_best_harmonic_k,residual_best_harmonic_r2
within_cells,0.0034262219682377193,0.0034262219682377193,0.07102511896818153,0.1493909853983495,0.06759889699994381,0.07836586643016796,8,0.02212329189080353
within_cells,0.003486196789022733,0.003486196789022733,0.07062215570816788,0.15289522119792154,0.06713595891914514,0.08227306548975366,8,0.020538638624337135
within_cells,0.0034489013277384517,0.0034489013277384517,0.07011682694685772,0.14381715526646,0.06666792561911927,0.07370032831960227,8,0.020705174900008005
within_cells,0.003455387211382499,0.003455387211382499,0.06938425514458058,0.14683113587063612,0.06592886793319808,0.07744688072605554,8,0.019741643647094964
within_cells,0.0033055632930700796,0.0033055632930700796,0.0706927160714762,0.14695099521001986,0.06738715277840612,0.07625827913854366,8,0.020094923198199277
within_cells,0.00339886295835512,0.00339886295835512,0.06983843017467273,0.14668893735669442,0.06643956721631761,0.07685050718202169,8,0.020522943355913426
within_cells,0.003521902813085176,0.003521902813085176,0.06996498841126486,0.14850739521624068,0.06644308559817969,0.07854240680497582,8,0.021469361703907786
within_cells,0.0036451204640486345,0.0036451204640486345,0.06725972386284096,0.14421956742485487,0.06361460339879232,0.07695984356201391,8,0.01909232225802393
within_cells,0.0033070416193498042,0.0033070416193498042,0.07077764548030085,0.1477340291152266,0.06747060386095105,0.07695638363492574,8,0.019436691730402966
within_cells,0.0032582199789246147,0.0032582199789246147,0.07190318959791098,0.14923271456439857,0.06864496961898636,0.0773295249664876,8,0.019774137368667843
within_cells,0.0034864382225981982,0.0034864382225981982,0.06847351186279038,0.1484177178761057,0.06498707364019218,0.07994420601331531,8,0.01890697860150503
within_cells,0.003499914111352198,0.003499914111352198,0.06914359890297128,0.14414767168582687,0.06564368479161908,0.07500407278285559,8,0.018129870506073287
within_cells,0.003404999884871751,0.003404999884871751,0.07060634549070388,0.14881735362936632,0.06720134560583213,0.07821100813866244,8,0.02072952856600696
within_cells,0.003394808630760693,0.003394808630760693,0.06951932364305824,0.14603201817840883,0.06612451501229755,0.07651269453535059,8,0.01868347947423099
within_cells,0.0035289118998821367,0.0035289118998821367,0.06920962841084011,0.14511013719163546,0.06568071651095797,0.07590050878079535,8,0.019885312340448547
within_cells,0.0033402314458157445,0.0033402314458157445,0.07173753018720153,0.14726356603556923,0.06839729874138578,0.0755260358483677,8,0.01825603887662186
within_cells,0.0035984235389969754,0.0035984235389969754,0.06944178827877123,0.14741136695259538,0.06584336473977426,0.07796957867382415,8,0.017524562163337642
within_cells,0.0034053080058762397,0.0034053080058762397,0.0715285077604646,0.1500943666773954,0.06812319975458836,0.0785658589169308,8,0.020351194313862564
within_cells,0.003387305086484882,0.003387305086484882,0.0709649380923304,0.14845218695233775,0.06757763300584552,0.07748724886000735,8,0.023890628382807977
within_cells,0.003433175918431619,0.003433175918431619,0.06939151635775687,0.1455799491402141,0.06595834043932525,0.07618843278245724,8,0.019695137829236598
within_cells,0.0033241226749827213,0.0033241226749827213,0.07098702276554225,0.14833754412075617,0.06766290009055953,0.07735052135521392,8,0.020642200167528046
within_cells,0.003372879537886897,0.003372879537886897,0.07167003377362291,0.14929618422529045,0.06829715423573601,0.07762615045166754,8,0.019927692131891384
within_cells,0.003277380493345805,0.003277380493345805,0.0704873805434919,0.1454682059532747,0.0672100000501461,0.07498082540978279,8,0.019318675626873172
within_cells,0.003310195491962431,0.003310195491962431,0.07178056417168233,0.1508828406383632,0.0684703686797199,0.07910227646668089,8,0.02226969342489027
within_cells,0.0033971738290046183,0.0033971738290046183,0.07076615166884181,0.14747075553323996,0.0673689778398372,0.07670460386439815,8,0.018197956694240403
within_cells,0.0033514566626089426,0.0033514566626089426,0.07090432958028325,0.14756494525886032,0.06755287291767431,0.07666061567857707,8,0.021210184190350034
within_cells,0.0032660435822304823,0.0032660435822304823,0.0707901473623409,0.14919098842751377,0.06752410378011042,0.07840084106517287,8,0.020578032370720978
within_cells,0.0033027926449151757,0.0033027926449151757,0.07142492192772842,0.14958736851266274,0.06812212928281325,0.07816244658493432,8,0.021662735419500034
within_cells,0.0032333874780889893,0.0032333874780889893,0.07107195836958136,0.14498119932248066,0.06783857089149237,0.0739092409528993,8,0.020446893919097597
within_cells,0.0034439474194735142,0.0034439474194735142,0.07065959767133445,0.14816065690161717,0.06721565025186094,0.07750105923028272,8,0.020806367146896543
within_cells,0.003189357363521883,0.003189357363521883,0.07146069850895642,0.14760982239822862,0.06827134114543454,0.0761491238892722,8,0.0206669850163691
within_cells,0.003560180760360465,0.003560180760360465,0.06894213022559315,0.14630248844866633,0.06538194946523268,0.07736035822307319,8,0.019472100110505042
within_cells,0.003388447405291317,0.003388447405291317,0.07017381837727832,0.14669441228369873,0.066785370971987,0.07652059390642041,8,0.018300662170604554
within_cells,0.003600709104535582,0.003600709104535582,0.06659051203650812,0.1429485126962674,0.06298980293197254,0.07635800065975928,8,0.017988329654038515
within_cells,0.0033720420566321074,0.0033720420566321074,0.07000018349207704,0.14811029295266598,0.06662814143544493,0.07811010946058894,8,0.022183078767206155
within_cells,0.0035087703470002563,0.0035087703470002563,0.06810176866046125,0.1440439987975317,0.06459299831346099,0.07594223013707047,8,0.01801786981800213
within_cells,0.003422522157067176,0.003422522157067176,0.07010357906008668,0.14543697447590176,0.06668105690301951,0.07533339541581507,8,0.018526109884484998
within_cells,0.003432436531204064,0.003432436531204064,0.06998371105971912,0.1452709866958709,0.06655127452851506,0.07528727563615178,8,0.019623933836025675
within_cells,0.003260857892127045,0.003260857892127045,0.0717366182313971,0.14947879756230298,0.06847576033927005,0.07774217933090588,8,0.022110691866004006
within_cells,0.0033847425903723583,0.0033847425903723583,0.07017681202960036,0.1500988635802123,0.066792069439228,0.07992205155061194,8,0.021462604363825966
within_cells,0.003548889166340441,0.003548889166340441,0.06852808552523826,0.14514850636975618,0.06497919635889782,0.07662042084451792,8,0.017742089906956693
within_cells,0.0034506001474440273,0.0034506001474440273,0.06938023919938618,0.14708150414691257,0.06592963905194216,0.07770126494752638,8,0.02113559314851976
within_cells,0.003487994198507427,0.003487994198507427,0.06908731127934642,0.14511992789364292,0.06559931708083899,0.0760326166142965,8,0.01790631661538844
within_cells,0.0034115069084734717,0.0034115069084734717,0.07054664620861517,0.14866415952896272,0.0671351393001417,0.07811751332034755,8,0.02113192506201389
within_cells,0.0035168536293936903,0.0035168536293936903,0.06874743642487868,0.1452407464237584,0.06523058279548499,0.07649330999887971,8,0.018998015751779507
within_cells,0.003276165546548415,0.003276165546548415,0.07089834562497876,0.14798787956967963,0.06762218007843035,0.07708953394470086,8,0.0194368241009254
within_cells,0.0034094023982583765,0.0034094023982583765,0.06991213979779598,0.14774567745050282,0.0665027373995376,0.07783353765270684,8,0.020247824210196552
within_cells,0.0034426878392873617,0.0034426878392873617,0.06801970573320004,0.1435058024561785,0.06457701789391268,0.07548609672297846,8,0.020418237052017618
within_cells,0.0034113581312875674,0.0034113581312875674,0.06968479195023869,0.1461405844571082,0.06627343381895112,0.07645579250686951,8,0.02060786655980973
within_cells,0.0034552200277341294,0.0034552200277341294,0.07015124032006403,0.1469780170408519,0.0666960202923299,0.07682677672078786,8,0.020426630374696386
within_cells,0.003264177878032015,0.003264177878032015,0.07182326705533815,0.1455826600317125,0.06855908917730613,0.07375939297637435,8,0.02034719320038414
within_cells,0.0035319730371379254,0.0035319730371379254,0.0684481931815325,0.14471739974779663,0.06491622014439458,0.07626920656626412,8,0.019648077494732963
within_cells,0.0034184240314826253,0.0034184240314826253,0.06985408409531435,0.14847100849365558,0.06643566006383173,0.07861692439834123,8,0.019134392722372606
within_cells,0.0033674095327057563,0.0033674095327057563,0.07109565386129457,0.14807359760733008,0.06772824432858882,0.0769779437460355,8,0.020306120884272194
within_cells,0.003256291339506334,0.003256291339506334,0.07186577063601796,0.14858200295304747,0.06860947929651162,0.07671623231702951,8,0.021697307790077835
within_cells,0.0034770305076314845,0.0034770305076314845,0.06930468279379742,0.14737616034446288,0.06582765228616594,0.07807147755066546,8,0.018919866569303
within_cells,0.0033263272410252176,0.0033263272410252176,0.07110418712351485,0.14749187152729604,0.06777785988248963,0.07638768440378119,8,0.018042037136277278
within_cells,0.003187476664292088,0.003187476664292088,0.07200876886420415,0.1483218929040815,0.06882129219991207,0.07631312403987733,8,0.020142444402541204
within_cells,0.0034746529341557197,0.0034746529341557197,0.06972637598968878,0.14707647533083656,0.06625172305553306,0.07735009934114778,8,0.018201421164862897
within_cells,0.0035379349890546363,0.0035379349890546363,0.06829498296526693,0.1447355106203423,0.06475704797621229,0.07644052765507536,8,0.019297751870017144
within_cells,0.0034280513285835923,0.0034280513285835923,0.07296491327806987,0.14996563862377355,0.06953686194948627,0.07700072534570368,8,0.020872671684140198
within_cells,0.0033810078034249846,0.0033810078034249846,0.06983968109298855,0.1456609739726188,0.06645867328956356,0.07582129287963024,8,0.02156254412759584
within_cells,0.0031798605689002946,0.0031798605689002946,0.07229718501261495,0.1508460436897212,0.06911732444371466,0.07854885867710626,8,0.021296983894178445
within_cells,0.0035826922787278725,0.0035826922787278725,0.07025778014338657,0.15020236349620464,0.0666750878646587,0.07994458335281807,8,0.018358690074272155
within_cells,0.003585768984000537,0.003585768984000537,0.06945481787409069,0.14479058844549764,0.06586904889009015,0.07533577057140695,8,0.020188877086600776
within_cells,0.0035794937422579665,0.0035794937422579665,0.0682354070723784,0.14465210075313462,0.06465591333012044,0.07641669368075621,8,0.0178861976046385
within_cells,0.0034381456299017454,0.0034381456299017454,0.07130853952097405,0.1497623849160593,0.0678703938910723,0.07845384539508526,8,0.02222048418088729
within_cells,0.003346756242397997,0.003346756242397997,0.07024003973620763,0.14581766254100514,0.06689328349380963,0.07557762280479752,8,0.019450096770680436
within_cells,0.0034020160529742993,0.0034020160529742993,0.0690253371475883,0.14451370562215438,0.065623321094614,0.07548836847456608,8,0.020424591247734436
within_cells,0.0033962500548078145,0.0033962500548078145,0.06979777003880339,0.14661644051568168,0.06640151998399557,0.07681867047687829,8,0.019725336533715998
within_cells,0.003374280654636075,0.003374280654636075,0.07080066017392828,0.14731930976205654,0.0674263795192922,0.07651864958812826,8,0.020279210358320587
within_cells,0.003591740574567126,0.003591740574567126,0.06880972551232267,0.1472770257426127,0.06521798493775555,0.07846730023029003,8,0.018668782404872464
within_cells,0.0034660346499599815,0.0034660346499599815,0.06849171027063838,0.1440938173117875,0.0650256756206784,0.07560210704114911,8,0.021029858396155787
within_cells,0.0034029846045088297,0.0034029846045088297,0.07070061511764014,0.15036105603087524,0.06729763051313131,0.0796604409132351,8,0.02067130647952431
within_cells,0.0033002286647115797,0.0033002286647115797,0.0707178980925055,0.14740081951171236,0.06741766942779392,0.07668292141920685,8,0.019565921427737054
within_cells,0.003246300544420988,0.003246300544420988,0.07095960772099474,0.14945259098668429,0.06771330717657376,0.07849298326568954,8,0.0211786265117323
within_cells,0.003434784064237806,0.003434784064237806,0.06871492798999601,0.1448480933537677,0.0652801439257582,0.07613316536377168,8,0.018581825871996194
within_cells,0.0033374998260939925,0.0033374998260939925,0.0699004462403886,0.14806636542488072,0.06656294641429461,0.07816591918449212,8,0.019581672665106353
within_cells,0.003419076062848525,0.003419076062848525,0.06907909717481175,0.1454419516966169,0.06566002111196323,0.07636285452180513,8,0.021340605394518875
within_cells,0.003368350661510422,0.003368350661510422,0.07090540374860477,0.14732943531283016,0.06753705308709435,0.07642403156422539,8,0.018916397320250855
within_cells,0.003416805342845164,0.003416805342845164,0.07003709300352223,0.14806629845809394,0.06662028766067707,0.0780292054545717,8,0.019158658482625768
within_cells,0.0035003711362617818,0.0035003711362617818,0.06777322691855447,0.14421885404898982,0.06427285578229269,0.07644562713043535,8,0.018066721929156926
within_cells,0.003566979760295852,0.003566979760295852,0.06894292945345037,0.14815101371032524,0.06537594969315452,0.07920808425687487,8,0.01859510500076289
within_cells,0.0035253645020967284,0.0035253645020967284,0.06892723477191376,0.14443938008282264,0.06540187026981703,0.07551214531090888,8,0.018466593175796686
within_cells,0.0033996157564298857,0.0033996157564298857,0.06988877488746159,0.1478748094381982,0.0664891591310317,0.0779860345507366,8,0.018925998017362167
within_cells,0.003397188601941714,0.003397188601941714,0.06937336445689701,0.14637245733325954,0.0659761758549553,0.07699909287636253,8,0.019687984607789866
within_cells,0.0033299832280071495,0.0033299832280071495,0.07153260760584723,0.151399230917306,0.06820262437784008,0.07986662331145877,8,0.021172186041698904
within_cells,0.0033776946706934874,0.0033776946706934874,0.0705007128559445,0.14773545140126232,0.06712301818525102,0.07723473854531782,8,0.019394918711227005
within_cells,0.0034223136348660033,0.0034223136348660033,0.07148092802008854,0.15063273268234678,0.06805861438522254,0.07915180466225824,8,0.020817211854504025
within_cells,0.003377096929678025,0.003377096929678025,0.0689372569804233,0.14171576686212073,0.06556016005074528,0.07277850988169743,8,0.018277183643106265
within_cells,0.0034448768888769576,0.0034448768888769576,0.07005565985413531,0.14706275234200605,0.06661078296525835,0.07700709248787074,8,0.01942635439852336
within_cells,0.003463717581912662,0.003463717581912662,0.06874753088317631,0.14555980848763939,0.06528381330126365,0.07681227760446308,8,0.01962908595726398
within_cells,0.003793881461469417,0.003793881461469417,0.06797416564421388,0.1458461651011317,0.06418028418274446,0.0778719994569178,8,0.018094563679475373
within_cells,0.003355519914371552,0.003355519914371552,0.06978714639072026,0.1501416201585477,0.0664316264763487,0.08035447376782745,8,0.02167089966981539
within_cells,0.0032821378630675246,0.0032821378630675246,0.0711991550869121,0.14868240113881492,0.06791701722384458,0.07748324605190282,8,0.02057735014978357
within_cells,0.00333897314427567,0.00333897314427567,0.07010295830748547,0.14869727878975136,0.0667639851632098,0.07859432048226589,8,0.021091825280110665
within_cells,0.003367439233074254,0.003367439233074254,0.06962426736540617,0.1460062856112868,0.06625682813233191,0.07638201824588065,8,0.01981810748292101
within_cells,0.0033262155691277107,0.0033262155691277107,0.06952677694081866,0.14697534785826916,0.06620056137169095,0.0774485709174505,8,0.019339197518747797
within_cells,0.0034163480371408594,0.0034163480371408594,0.07074464536381775,0.1466231610477715,0.06732829732667689,0.07587851568395376,8,0.01872665236990323
within_cells,0.0035261172325918855,0.0035261172325918855,0.06854037476688513,0.1474305164627423,0.06501425753429324,0.07889014169585717,8,0.020411185604350623
within_cells,0.0034091718697182305,0.0034091718697182305,0.0700874489960348,0.1480808955293793,0.06667827712631658,0.0779934465333445,8,0.020832222587101157
within_cells,0.003259854982129995,0.003259854982129995,0.07225177556676665,0.14885128123217106,0.06899192058463666,0.07659950566540441,8,0.019207581112436367
within_cells,0.0033627327724987666,0.0033627327724987666,0.06931105617776923,0.14504512468937292,0.06594832340527046,0.07573406851160369,8,0.0197510620090231
within_cells,0.0032800490999813636,0.0032800490999813636,0.07142152216149122,0.15140931166130245,0.06814147306150986,0.07998778949981122,8,0.02040903456956955
within_cells,0.0036033365776474424,0.0036033365776474424,0.06818574504990316,0.1474383677931954,0.06458240847225571,0.07925262274329226,8,0.02001208265755061
within_cells,0.003582788505142376,0.003582788505142376,0.06954907626490081,0.1468756745048455,0.06596628775975844,0.0773265982399447,8,0.018009655670584768
within_cells,0.003418626461885288,0.003418626461885288,0.06937130705479866,0.14722559321664497,0.06595268059291337,0.07785428616184631,8,0.018341776629353657
within_cells,0.0033778004577904586,0.0033778004577904586,0.07057315530730945,0.1476041006250599,0.067195354849519,0.07703094531775045,8,0.02003435149899202
within_cells,0.003508384629727135,0.003508384629727135,0.06751192102770154,0.14707645692444116,0.0640035363979744,0.07956453589673962,8,0.01979539090815352
within_cells,0.003299306182970141,0.003299306182970141,0.0697749711168858,0.14482045611758543,0.06647566493391566,0.07504548500069963,8,0.020810380344054247
within_cells,0.003353114475277197,0.003353114475277197,0.07077319709909435,0.14556661581738062,0.06742008262381716,0.07479341871828626,8,0.01745652756421623
within_cells,0.0032217411987078837,0.0032217411987078837,0.07199510892117245,0.1500215960005541,0.06877336772246456,0.07802648707938165,8,0.02284233684572734
within_cells,0.0034865942317388043,0.0034865942317388043,0.07038792161792329,0.14928059949407435,0.06690132738618448,0.07889267787615106,8,0.019571320520857416
within_cells,0.0035318657299008294,0.0035318657299008294,0.06835951381253402,0.1457019406385197,0.0648276480826332,0.07734242682598569,8,0.01860625323421683
within_cells,0.003371707484204123,0.003371707484204123,0.0703936041217551,0.14541825155592747,0.06702189663755098,0.07502464743417236,8,0.021706405597583966
within_cells,0.003396548029185986,0.003396548029185986,0.06957460869201493,0.14588005364944667,0.06617806066282894,0.07630544495743175,8,0.018140543860937663
within_cells,0.0034844783428769066,0.0034844783428769066,0.06960914149767905,0.14545656274196528,0.06612466315480214,0.07584742124428623,8,0.019423293159733346
within_cells,0.0035343076673608476,0.0035343076673608476,0.06942888670130443,0.14675501678286174,0.06589457903394358,0.07732613008155731,8,0.019760348584988985
within_cells,0.003460356051540492,0.003460356051540492,0.06967439045667745,0.1452288728124289,0.06621403440513696,0.07555448235575146,8,0.019717486756881453
within_cells,0.003255640006466165,0.003255640006466165,0.07104372202961162,0.14996646666575553,0.06778808202314546,0.0789227446361439,8,0.02336445803015963
within_cells,0.0033669630133021933,0.0033669630133021933,0.07021911245487777,0.14722047382100756,0.06685214944157558,0.07700136136612978,8,0.01907718603145314
within_cells,0.003525090417877408,0.003525090417877408,0.06997867234443222,0.1473832646084826,0.06645358192655482,0.07740459226405039,8,0.02002517916569113
within_cells,0.0032920480624940573,0.0032920480624940573,0.07130718634581934,0.1463949398905957,0.06801513828332528,0.07508775354477637,8,0.018513921540924128
within_cells,0.003436642413284119,0.003436642413284119,0.06883828814293769,0.147066200651786,0.06540164572965357,0.07822791250884831,8,0.020279468741646323
within_cells,0.0035031149866798783,0.0035031149866798783,0.06887633408097638,0.14602678150970183,0.0653732190942965,0.07715044742872545,8,0.01964938627701529
within_cells,0.003122711323503169,0.003122711323503169,0.07296431427463135,0.1490760156595634,0.06984160295112818,0.07611170138493206,8,0.021511488127329836
within_cells,0.0034987394856087484,0.0034987394856087484,0.07043949517742698,0.14752955086424135,0.06694075569181823,0.07709005568681437,8,0.017941633955592673
within_cells,0.003361503086889983,0.003361503086889983,0.07060458374909617,0.14828867992728922,0.06724308066220619,0.07768409617819305,8,0.019039321642240536
within_cells,0.0035254552264339933,0.0035254552264339933,0.06939534995386831,0.1459590246075403,0.06586989472743432,0.07656367465367198,8,0.021368301738759143
within_cells,0.0034812366219818536,0.0034812366219818536,0.06960252907099107,0.14645993238930488,0.06612129244900922,0.07685740331831381,8,0.019221077697665345
within_cells,0.0034456710500955223,0.0034456710500955223,0.07085261750383809,0.1499319312216243,0.06740694645374257,0.0790793137177862,8,0.021087188106216348
within_cells,0.0035160382147395586,0.0035160382147395586,0.06836805022562631,0.1455939342326774,0.06485201201088675,0.0772258840070511,8,0.019003664816820365
within_cells,0.003346345771501502,0.003346345771501502,0.07014559928344855,0.14565904963307086,0.06679925351194704,0.07551345034962231,8,0.018885517896859882
within_cells,0.003384623637552875,0.003384623637552875,0.06844867257036025,0.1448879344433105,0.06506404893280737,0.07643926187295025,8,0.019176929135771514
within_cells,0.003461812617867932,0.003461812617867932,0.07035427053233101,0.15010251254390294,0.06689245791446308,0.07974824201157193,8,0.019158507205580322
within_cells,0.003457107195299236,0.003457107195299236,0.07045828649387342,0.14467666564050186,0.06700117929857419,0.07421837914662843,8,0.020705462010862652
within_cells,0.003337200850267119,0.003337200850267119,0.07122966088657123,0.14626587379832745,0.06789246003630411,0.07503621291175622,8,0.0211201919335936
within_cells,0.003361887081094861,0.003361887081094861,0.07040250744662568,0.14680341459616686,0.06704062036553082,0.07640090714954118,8,0.02039801624471005
within_cells,0.0034084293559523138,0.0034084293559523138,0.0700803024988147,0.14579543265203865,0.06667187314286238,0.07571513015322395,8,0.02167366545683136
within_cells,0.003373842021515472,0.003373842021515472,0.07094429948226899,0.1470183213238495,0.06757045746075352,0.07607402184158052,8,0.020574734991408716
within_cells,0.003470904351929205,0.003470904351929205,0.06945908830287395,0.14683535674098658,0.06598818395094475,0.07737626843811263,8,0.02094853293527965
within_cells,0.0034184829122616556,0.0034184829122616556,0.06976032154580047,0.1488870300084879,0.06634183863353882,0.07912670846268743,8,0.02007356011815331
within_cells,0.003322821603727988,0.003322821603727988,0.07097351969605425,0.14674572671818253,0.06765069809232627,0.07577220702212828,8,0.020742099593512475
within_cells,0.0034064322025547655,0.0034064322025547655,0.0705409523413485,0.14848370207691386,0.06713452013879373,0.07794274973556536,8,0.021363399683877682
within_cells,0.003447727736409445,0.003447727736409445,0.06913502267587701,0.14800589711353151,0.06568729493946757,0.0788708744376545,8,0.019823064688963443
within_cells,0.003312374291482012,0.003312374291482012,0.0717004249533163,0.14782971196223804,0.06838805066183429,0.07612928700892174,8,0.02046447097038051
within_cells,0.003362146752465378,0.003362146752465378,0.07113738312980467,0.1506908764957492,0.06777523637733929,0.07955349336594453,8,0.020932372116045483
within_cells,0.0034122821048903074,0.0034122821048903074,0.06908696821182514,0.14672818728028447,0.06567468610693483,0.07764121906845933,8,0.019368885553261883
within_cells,0.003393638133754817,0.003393638133754817,0.0698168033206703,0.14974595076326802,0.06642316518691549,0.07992914744259771,8,0.02025388866997191
within_cells,0.003304035192619792,0.003304035192619792,0.072037107191255,0.15244349266051183,0.06873307199863521,0.08040638546925682,8,0.020547927280331613
within_cells,0.0035174982133677757,0.0035174982133677757,0.0681824257082232,0.14625192003385568,0.06466492749485542,0.07806949432563248,8,0.018827934000792523
within_cells,0.003444683414312477,0.003444683414312477,0.06970330582726736,0.1491776542754476,0.06625862241295488,0.07947434844818024,8,0.020105674648638217
within_cells,0.0033624938618744826,0.0033624938618744826,0.07074178786260932,0.14890769783213076,0.06737929400073484,0.07816590996952144,8,0.020748884646552335
within_cells,0.0034775481296361876,0.0034775481296361876,0.06961745374836059,0.14750573146822255,0.0661399056187244,0.07788827771986195,8,0.019806675486094938
within_cells,0.0034581391015314766,0.0034581391015314766,0.06918106911915478,0.1458627597153188,0.0657229300176233,0.07668169059616403,8,0.019055665027895574
within_cells,0.0036890933670827852,0.0036890933670827852,0.0677026512012926,0.14497310605334512,0.06401355783420981,0.07727045485205253,8,0.01909804041926888
within_cells,0.003720439514532048,0.003720439514532048,0.06770371627754712,0.14646135038085295,0.06398327676301507,0.07875763410330583,8,0.01815685763390884
within_cells,0.00339455175968717,0.00339455175968717,0.07052055897243925,0.14708048513853555,0.06712600721275208,0.0765599261660963,8,0.019850394646006908
within_cells,0.0034767128899985122,0.0034767128899985122,0.06930429338196886,0.1458139207811442,0.06582758049197035,0.07650962739917533,8,0.017889639095418186
within_cells,0.00340753747531497,0.00340753747531497,0.06976873296727615,0.1445263862562508,0.06636119549196118,0.07475765328897466,8,0.018337752621860992
within_cells,0.0032900642687354598,0.0032900642687354598,0.07163951349905362,0.14849741402502092,0.06834944923031816,0.0768579005259673,8,0.01998387431563642
within_cells,0.003355486621583026,0.003355486621583026,0.07210817446730511,0.1501249673915832,0.06875268784572208,0.0780167929242781,8,0.02034392626239334
within_cells,0.0032554645426751128,0.0032554645426751128,0.07155720463324844,0.1484381288335852,0.06830174009057333,0.07688092420033676,8,0.02132796970697315
within_cells,0.003381174893460459,0.003381174893460459,0.07060335699781362,0.14774244883431353,0.06722218210435316,0.07713909183649992,8,0.019126474711116948
within_cells,0.003270970960067343,0.003270970960067343,0.07075205922775363,0.1481374294928387,0.06748108826768628,0.07738537026508507,8,0.022407690839532646
within_cells,0.0034339372567954163,0.0034339372567954163,0.07096329391455192,0.1492128162985864,0.0675293566577565,0.07824952238403449,8,0.019501006797191023
within_cells,0.0033631094102889447,0.0033631094102889447,0.06929811350135817,0.14530008692967655,0.06593500409106923,0.07600197342831838,8,0.02027364285544142
within_cells,0.003531848659377168,0.003531848659377168,0.06915030198318273,0.14711737186351692,0.06561845332380556,0.0779670698803342,8,0.01774458384716948
within_cells,0.0031979285283307846,0.0031979285283307846,0.07260193250444968,0.1484671070047704,0.0694040039761189,0.07586517450032071,8,0.018669627760106056
within_cells,0.0032847077194448904,0.0032847077194448904,0.07152666542545028,0.14859198578769284,0.06824195770600539,0.07706532036224256,8,0.020572677954089902
within_cells,0.0035704037273179834,0.0035704037273179834,0.06832181200667953,0.14623369222909344,0.06475140827936154,0.07791188022241391,8,0.01922059649213015
within_cells,0.003459981164933068,0.003459981164933068,0.07128312644031154,0.15083327914817923,0.06782314527537847,0.0795501527078677,8,0.02050257749805684
within_cells,0.0034455202630634396,0.0034455202630634396,0.06921644309922792,0.1468088165005651,0.06577092283616448,0.07759237340133718,8,0.018779457640572983
within_cells,0.003450801454764507,0.003450801454764507,0.07053713363477176,0.14784172697610798,0.06708633218000726,0.07730459334133621,8,0.021426288457279896
within_cells,0.0033717267265732653,0.0033717267265732653,0.07002281205019367,0.1463117471341504,0.06665108532362041,0.07628893508395673,8,0.02039510015818613
within_cells,0.003357028796153405,0.003357028796153405,0.07125234561711524,0.14976359606482637,0.06789531682096184,0.07851125044771112,8,0.01960768534237789
within_cells,0.0032547337392622167,0.0032547337392622167,0.07219874949521599,0.15102952644589862,0.06894401575595377,0.07883077695068264,8,0.022546903883609803
within_cells,0.0034284028816945478,0.0034284028816945478,0.07021684666096129,0.1482252499243939,0.06678844377926674,0.07800840326343261,8,0.021462140500020044
within_cells,0.003457554312846556,0.003457554312846556,0.06985612498376581,0.145573285391976,0.06639857067091925,0.0757171604082102,8,0.018383107318213465
within_cells,0.003489479655471972,0.003489479655471972,0.06914870179929522,0.1503680679897491,0.06565922214382325,0.08121936619045389,8,0.021137462126665674
within_cells,0.0034873383715560147,0.0034873383715560147,0.07083169160297498,0.1491164121559797,0.06734435323141896,0.07828472055300473,8,0.01951745599282151
within_cells,0.003301038492687036,0.003301038492687036,0.07186043013339771,0.14735423288858185,0.06855939164071068,0.07549380275518414,8,0.019963726599192877
within_cells,0.003512356536220951,0.003512356536220951,0.06750757371986449,0.1456382284709009,0.06399521718364354,0.07813065475103642,8,0.020081693220099894
within_cells,0.0033553999222184494,0.0033553999222184494,0.07115071367470438,0.1487739208433736,0.06779531375248593,0.07762320716866922,8,0.018531588837594093
within_cells,0.003269532432678468,0.003269532432678468,0.07119646847175276,0.14747738370947117,0.06792693603907429,0.0762809152377184,8,0.018922735007769864
within_cells,0.003518353688245046,0.003518353688245046,0.07043772509013058,0.14734974619114238,0.06691937140188553,0.07691202110101181,8,0.020436120223379706
within_cells,0.0034142134754284736,0.0034142134754284736,0.0696003525779294,0.14654179056605166,0.06618613910250093,0.07694143798812225,8,0.021687465355371027
within_cells,0.0034292304627355774,0.0034292304627355774,0.06871167646338072,0.14445397993211417,0.06528244600064514,0.07574230346873345,8,0.019241788066263976
within_cells,0.003224955922768502,0.003224955922768502,0.07255254821001111,0.14799425343081107,0.06932759228724261,0.07544170522079996,8,0.020500482059388925
within_cells,0.003257822056374815,0.003257822056374815,0.07170833217776795,0.15042334035354665,0.06845051012139314,0.0787150081757787,8,0.02217624579725408
within_cells,0.0036967419170703675,0.0036967419170703675,0.06767682341966563,0.1463339430158217,0.06398008150259527,0.07865711959615607,8,0.018758596890122936
within_cells,0.0034475770215143253,0.0034475770215143253,0.06928032873779832,0.14900921195119665,0.065832751716284,0.07972888321339833,8,0.021342056867902803
within_cells,0.0036063513397620595,0.0036063513397620595,0.0684048614558489,0.1464338673973007,0.06479851011608684,0.07802900594145179,8,0.01845773164618958
within_cells,0.0033951177009898803,0.0033951177009898803,0.06894743699979622,0.1465947172368406,0.06555231929880634,0.07764728023704437,8,0.018849852168266845
within_cells,0.0035192163130706167,0.0035192163130706167,0.06892757585704368,0.14687031498693837,0.06540835954397306,0.07794273912989469,8,0.020001051266472225
within_cells,0.0034870713420562804,0.0034870713420562804,0.0685304621587648,0.1434945428195893,0.06504339081670851,0.0749640806608245,8,0.01752702321829047
