axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,lambda_q,r2,rmse,mae,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm
35.0,160.0,33.0,63.09351639084352,79.64253677005013,0.1,0.047688836637714505,32.773292083809075,18.436219686716438,0.38904623058355553,0.39805616874134053,20.169867758186427,6.710426512602784,3.0187282777260513
10.0,170.0,31.0,59.482514905022924,82.75705725279933,0.1,0.047688836637713616,32.77329208380909,18.436217966147257,0.38904623058355553,0.404063682932258,20.169867758186427,6.8318548050402175,3.0120222195289634
-55.0,-165.0,57.0,58.2324310376524,81.02225858138556,0.1,0.047688836637713616,32.77329208380909,18.43621778699842,0.38904623058355553,0.40475329791635584,20.169867758186427,6.680813089154573,3.086609780260541
40.0,160.0,39.0,60.36857445610839,82.82334973132309,0.1,0.04768883663771317,32.773292083809096,18.43621825814644,0.38904623058355553,0.40277127169934696,20.169867758186427,6.8558837277934614,2.986414391658678
25.0,165.0,29.0,63.76822786259093,81.23747055086066,0.1,0.04768883663771106,32.77329208380913,18.436219656391017,0.38904623058355553,0.4029714528127323,20.169867758186427,6.829075323144203,2.954058954381618
-25.0,-180.0,33.0,60.16768309775288,82.86453413525105,0.1,0.04768883663770995,32.77329208380915,18.436218184102607,0.38904623058355553,0.40415270232235373,20.169867758186427,6.854192905484552,2.9910646399218925
-25.0,-180.0,35.0,58.37001644657798,82.40999016624913,0.1,0.047688836637707066,32.7732920838092,18.436217635016714,0.38904623058355553,0.4042077462242246,20.169867758186427,6.782429071803519,3.0518639958279055
50.0,155.0,41.0,63.981428387230494,80.98236299048783,0.1,0.04768883663770607,32.77329208380922,18.43621977029296,0.38904623058355553,0.4015853815237761,20.169867758186427,6.817850363999751,2.9588064383271786
60.0,145.0,63.0,59.71159389643603,82.95493919866182,0.1,0.047688836637700294,32.77329208380932,18.43621801660732,0.38904623058355553,0.40458783789177416,20.169867758186427,6.85013805154021,3.0022170183218577
55.0,150.0,47.0,63.557366725614244,79.60475231003456,0.1,0.047688836637699294,32.77329208380934,18.436219853009927,0.38904623058355553,0.3969216307989616,20.169867758186427,6.719590513646904,3.0133111237423393
-60.0,-160.0,61.0,60.59866877052624,82.97260100400338,0.1,0.04768883663769874,32.773292083809345,18.436218315239632,0.38904623058355553,0.40240478007852926,20.169867758186427,6.87057871025422,2.97788174925008
0.0,170.0,31.0,59.00000000000001,80.00000000000001,0.1,0.04768883663769852,32.77329208380935,18.436218210051276,0.38904623058355553,0.3978414872792934,20.169867758186427,6.627564136155464,3.094114119324647
25.0,165.0,35.0,58.37001644657798,82.59000983375087,0.1,0.04768883663769774,32.77329208380936,18.436217610255994,0.38904623058355553,0.4039711501733453,20.169867758186427,6.794894831824156,3.048750142301434
-30.0,-180.0,31.0,63.23683194302978,82.10557615325399,0.1,0.04768883663769541,32.7732920838094,18.436219339152938,0.38904623058355553,0.40059287234457974,20.169867758186427,6.871715338148728,2.9390204303710856
-15.0,175.0,27.0,63.936506259206574,81.4443860912028,0.1,0.04768883663769541,32.7732920838094,18.436219680734016,0.38904623058355553,0.40294233412285296,20.169867758186427,6.845675730294693,2.9454984514937217
-15.0,175.0,33.0,58.15489465665058,80.61595514663172,0.1,0.04768883663769463,32.773292083809416,18.43621782127775,0.38904623058355553,0.40207996623777476,20.169867758186427,6.649340371173591,3.1000183346844374
-45.0,-175.0,43.0,59.96008285188907,79.4355250579797,0.1,0.04768883663768897,32.77329208380951,18.436218635073068,0.38904623058355553,0.3948255409909489,20.169867758186427,6.613389115857442,3.0887644832225067
60.0,145.0,55.0,63.30289742722824,79.26700833292176,0.1,0.04768883663768608,32.77329208380956,18.436219822676104,0.38904623058355553,0.3967931116215513,20.169867758186427,6.690943359034358,3.030365758854272
-40.0,-175.0,37.0,61.86445201659584,82.86208235776657,0.1,0.04768883663768575,32.773292083809565,18.436218760248313,0.38904623058355553,0.40365011546559304,20.169867758186427,6.890250349983985,2.9496207413049356
-30.0,-180.0,37.0,58.10053615412392,80.50250526933365,0.1,0.04768883663768575,32.773292083809565,18.436217819716617,0.38904623058355553,0.4014225752079619,20.169867758186427,6.639602566103711,3.1049313394106934
55.0,150.0,55.0,59.2841429932345,83.09454219220166,0.1,0.047688836637682974,32.773292083809615,18.436217852405218,0.38904623058355553,0.4050518569151216,20.169867758186427,6.849980077092923,3.0125419049111786
45.0,155.0,39.0,62.694472442704566,79.05779241789074,0.1,0.04768883663768153,32.77329208380964,18.43621964806061,0.38904623058355553,0.39641805186828305,20.169867758186427,6.661111884128142,3.0482540228739947
-10.0,175.0,33.0,57.51533753267176,82.05547579693045,0.1,0.04768883663768064,32.77329208380965,18.43621739178012,0.38904623058355553,0.4059418562220064,20.169867758186427,6.736633925450864,3.0866122375150375
-45.0,-175.0,37.0,64.06853358517971,81.68889621835456,0.1,0.047688836637676646,32.77329208380972,18.436219686872725,0.38904623058355553,0.4031664991897519,20.169867758186424,6.8636167360193765,2.9366858352501866
-20.0,175.0,27.0,64.65630023601709,80.30587294309335,0.1,0.04768883663767154,32.77329208380981,18.436220112399898,0.38904623058355553,0.39897424147389204,20.169867758186427,6.79086111189281,2.9729464227902302
-60.0,-165.0,53.0,64.21777565591093,81.64606949468988,0.1,0.047688836637669874,32.77329208380984,18.436219744401907,0.38904623058355553,0.4035863037803756,20.169867758186427,6.864163126416325,2.935754102757105
-60.0,-165.0,59.0,61.49308506320571,78.89636581186043,0.1,0.04768883663766876,32.773292083809864,18.436219258741826,0.38904623058355553,0.392701030522034,20.169867758186427,6.617650837431944,3.0762375674324396
