n,l1_r2,l1_l2_r2,l2_delta_r2,residual_l2_r2,l1_axis_lat,l1_axis_lon,l2_norm_residual_model,q_axis1_eigenvalue,q_axis1_lat,q_axis1_lon,q_axis2_eigenvalue,q_axis2_lat,q_axis2_lon,q_axis3_eigenvalue,q_axis3_lat,q_axis3_lon
81,0.010328616824178849,0.06067057908199702,0.050341962257818174,0.050510072536017914,-29.3488040343603,161.586281248026,40.939692710150254,21.018755821310496,50.3040061220894,165.75447612853986,-0.4540751213873054,7.262793113242932,66.92306194348241,-20.5646806999232,-38.76134205286595,151.04997556700866
81,0.05184843809512629,0.16867303350883112,0.11682459541370482,0.12205259134191448,66.47601912698535,-111.81628704550589,48.488808848476886,24.2940324942495,-45.48729249772668,-45.820049900976045,1.2812508641406921,-15.155103015357911,60.17173234183626,-25.575283358390195,-40.57920218036782,163.58530699831624
81,0.04187805119860799,0.1185684997107107,0.07669044851210272,0.0762632131562988,74.68740950465424,-142.3034125324825,36.63104453240044,22.0927572312009,30.791885434354736,116.13122044059078,-2.4186489078312516,43.95652898907189,-118.79662611421044,-19.674108323369666,30.404888631041914,5.6624334845290365
81,0.04791837377583108,0.10558762115675546,0.05766924738092438,0.060191855175005915,52.28703238347136,-178.20902190261768,37.0851068632645,24.03560831226839,31.714090945700324,99.98745279738826,-8.345094124805456,-17.706426746951557,21.365991073743032,-15.690514187462941,52.60379613067611,-43.94847232588821
81,0.03141817002169811,0.12089722283883919,0.08947905281714108,0.09139617429491453,67.40117673973552,-141.74995057024353,42.27953651554217,21.30989297299608,-38.44479509107396,-73.04643176714119,1.9283242342877862,-22.341517752887313,35.99547075633433,-23.238217207283867,-43.217982715440066,148.7122111290757
81,0.03519468582028551,0.11599573926711693,0.08080105344683142,0.0811005153344928,66.91531791828774,-145.9766706583826,40.184996194830006,23.415727390888048,47.23512554024668,130.5864506315463,-3.351280421224068,29.164296026695865,-102.30008033570127,-20.064446969663994,28.217093740092515,5.12421972356891
81,0.02008063844936747,0.11466235716545792,0.09458171871609045,0.092590156840475,70.15033170549485,-129.59063420265207,44.01892024680123,23.68980312415596,-46.76822352910072,-43.76799050413138,-0.14941822202704302,25.79774936198145,-102.82629950295266,-23.540384902128928,-31.9329322800674,-175.29317019868293
81,0.0574663835160073,0.11781567262230908,0.06034928910630177,0.06350578391511541,67.22459289935517,-136.17959276095922,37.37300483123176,22.40231534913036,37.06482491838846,109.62977556755682,-5.861847332866369,-23.218010409617293,38.535727359773546,-16.540468016263986,43.92905365650365,-27.056447236061835
81,0.032559751526018976,0.11709682428407708,0.08453707275805811,0.08484006545265899,87.30724862302111,53.411093444317835,42.771663842102036,24.554508901377005,-42.9429310807279,-47.212807179723036,-6.915718515711101,25.619069240224395,-110.707808217108,-17.638790385665903,36.2059616312911,-0.15694181745436264
81,0.021665690361900802,0.08163884438259106,0.059973154020690256,0.06102760250292505,76.12923457413787,169.48660359385758,38.12420380981456,18.77899692085804,48.10141683895155,131.71185989718856,1.1598695681290743,-9.307031384590548,52.23653089826381,-19.938866488987095,40.38614937319648,-29.74996657449961
81,0.026834054653833928,0.1473738891541243,0.12053983450029038,0.11796698780657555,59.71074887152155,-123.1190275354447,37.90323786855009,24.993467548113777,-58.284819170263155,-65.0147645143039,0.5125189813350072,-23.35538611492871,69.31228198822522,-25.505986529448784,-20.197109767124772,168.45255412906877
81,0.017323988357189735,0.12159056594189399,0.10426657758470426,0.10493731440831355,27.087370049161066,-148.60682094552192,44.254714243218565,22.259785709332487,-33.19953326642856,-73.28835787027221,3.670734373083697,-26.401291045986078,35.668158870409364,-25.930520082416187,-45.141153874290495,155.59438302281575
81,0.031242140172385136,0.15929410667344068,0.12805196650105555,0.1305984640673824,69.88543742549808,-108.10445760124514,47.84015772570851,24.790149496903283,-29.79510214948776,-78.10642548779796,3.7608654052408363,-21.136364692004918,24.682643179768057,-28.55101490214412,-52.124387126314936,144.48715825292257
81,0.035721683807229954,0.09121886347926556,0.0554971796720356,0.0568088347195862,31.694101150596474,-164.48285540488004,31.226290781297035,20.83240108875739,-30.601220751619973,-80.39585725782068,-5.261354199794698,37.63077999194944,-143.26871633411037,-15.57104688896269,-37.34988756139626,162.7731007371573
81,0.030970364744918766,0.13934616289807278,0.10837579815315401,0.11043594404007462,57.36723990658935,-173.85017354008065,47.63551743527908,28.976832907007072,39.7365486407832,108.20694526355516,-4.276692218025747,33.88778711723081,-127.85133671927633,-24.700140688981325,31.977805051441777,-13.058424730127308
81,0.041557812243050773,0.14948313225598597,0.1079253200129352,0.10768928398174382,81.9929898891405,-151.95336221389573,46.1899844804676,23.977816556559752,-38.059361508600496,-48.74933420065345,0.6183930629992171,29.291558085115827,-112.69505462072594,-24.596209619558984,38.09130945547335,3.391422303810344
81,0.032398865667413235,0.0931884059671656,0.060789540299752365,0.062219827839980035,59.36460388597568,-150.3391676250261,35.15931505007583,18.96095885290704,52.90825432050945,147.81931468752967,-0.7955653994268908,10.373025680379753,-108.16987379854254,-18.165393453480146,35.14079177559204,-10.767141067809943
81,0.04750525715498899,0.13212694461481467,0.08462168745982568,0.08781943658519631,37.913223631459616,-124.75275418172079,44.68764426302901,24.137475488349146,48.74670310870404,111.26108133225232,-0.7107166171838606,-19.266620206734196,44.747332336513516,-23.42675887116528,34.812433545723074,-31.186048562863185
81,0.04133489048334116,0.14928783279821334,0.10795294231487218,0.11199500589544042,59.78195837895159,-153.4521110662552,41.13206005645061,22.93234532975461,-38.611015919520355,-71.37057312545761,-0.4439129653068332,29.333254951543815,-134.70606310417796,-22.488432364447785,-37.50032680409554,160.83734097102993
81,0.04156422209884014,0.09918444842430141,0.057620226325461266,0.05972125480974033,71.95149450624187,-116.50351223619693,45.963071778098325,26.40247423498626,43.31343658910944,100.247911470812,-7.078503272098929,-5.725754324204339,15.672266643903495,-19.32397096288733,46.115580158703814,-68.34378563749833
81,0.02872300431448993,0.20948993202275323,0.1807669277082633,0.1848038458547412,39.38596927110025,-113.91120630584649,51.4203123900123,25.593174256963017,48.49631330054262,119.0612193023973,3.2113059950245577,-18.764733010618464,51.640262578981854,-28.804480251987567,35.40501114854834,-24.385468259533877
81,0.019862419194916048,0.09029362893723925,0.0704312097423232,0.067422675632131,63.80407242443853,154.5101639607899,33.36067818610492,19.872956169750076,27.341388781643705,118.65798461184897,-2.1858094636206546,49.04408431918584,-114.77751936352703,-17.687146706129422,27.882314077268877,12.78167753706902
81,0.015155960102548383,0.07728850900253126,0.062132548899982876,0.06236502193716964,39.47902600421765,-149.97270748916907,38.08930513154826,22.589380871061678,49.263237116645655,130.98214539109193,-5.572791988082397,21.274162521674715,-112.13995494039332,-17.016588882979285,32.848592958876075,-7.579831307126695
81,0.0248716083388556,0.1347491254679235,0.1098775171290679,0.1120132467460333,34.87424726714725,-137.1537316193451,43.30599260047314,23.0369620325647,39.88778151482385,110.20257036095552,-0.14906094814017873,-22.61810950943631,40.58022064556622,-22.887901084424517,41.60271132312743,-27.708028174515718
